측정소명,년/월/일,회차,수심(m),수온(℃),DO(㎎/L),BOD(㎎/L),COD(㎎/L),클로로필 a(㎎/㎥),TN(㎎/L),TP(㎎/L),TOC(㎎/L),수소이온농도,페놀류(㎎/L),전기전도도(μS/㎝),총대장균군수(총대장균군수/100ml),카드뮴(㎎/L),시안(㎎/L),납(㎎/L),6가크롬(㎎/L),비소(㎎/L),수은(㎎/L),구리(㎎/L),아연(㎎/L),크롬(㎎/L),니켈(㎎/L),바륨(㎎/L),셀레늄(㎎/L),용존총질소(㎎/L),암모니아성 질소(㎎/L),질산성 질소(㎎/L),용존총인(㎎/L),인산염인(㎎/L),SS(㎎/L),헥사클로로벤젠 (㎍/L),분원성대장균군수,불소(㎎/L),색도(㎎/L),노말헥산추출물질(㎎/L),용해성망간(㎎/L),용해성철(㎎/L),음이온계면활성제(㎎/L),트리클로로에틸렌 (㎎/L),테트라클로로에틸렌(㎎/L),사염화탄소,1.2-디클로로에탄(㎎/L),디클로로메탄(㎎/L),벤젠(㎎/L),폴리크로리네이티트비페닐(㎎/L),유기인(㎎/L),안티몬 (㎎/L),클로로포름 (㎎/L),디에틸헥실프탈레이트 (㎎/L),1.4-다이옥세인 (㎎/L),투명도(m),유량(㎥/s),포름알데히드(㎎/L)
안동1,2021-03-08,2회차,,8.7,11.9,0.4,6,2,1.407,0.019,3.2,8.8,정량한계미만,119,10,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.358,0.02,0.895,0.007,정량한계미만,0.2,정량한계미만,0,,,,,,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,정량한계미만,정량한계미만,,정량한계미만,,,정량한계미만
안동1,2021-03-15,3회차,,9.2,11.1,0.8,5.7,2.3,1.438,0.01,3.6,8.8,정량한계미만,139,20,,,,,,,,,,,,,1.328,0.033,0.945,0.01,정량한계미만,0.2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-03-22,4회차,,5.7,14.9,0.4,6.1,1.7,1.353,0.009,2.8,7.1,정량한계미만,156,15,,,,,,,,,,,,,1.297,0.051,0.9,0.008,정량한계미만,0.8,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-04-05,1회차,,8.9,10.9,0.8,6,1.6,1.516,0.013,3.2,8.8,정량한계미만,184,15,,,,,,,,,,,,,1.428,0.011,0.94,0.012,정량한계미만,1.2,,2,,,,,,,,,,,,,,,,,,,,,
안동1,2021-04-12,2회차,,7.5,11.3,0.4,5.3,3,1.41,0.008,3,8.2,정량한계미만,175,60,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.404,0.041,1.068,0.005,정량한계미만,1.4,,2,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
안동1,2021-04-19,3회차,,8.8,11.2,0.6,5,5.8,1.459,0.008,2.9,8.7,정량한계미만,130,5,,,,,,,,,,,,,1.414,0.017,0.939,0.006,정량한계미만,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-04-26,4회차,,11,11,0.6,5.6,1.7,1.346,0.053,3.1,8,정량한계미만,121,10,,,,,,,,,,,,,1.326,0.036,0.904,0.049,정량한계미만,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-05-03,1회차,,8.2,11,0.3,5,4,1.383,0.056,3,8.5,정량한계미만,173,15,,,,,,,,,,,,,1.373,0.043,0.923,0.056,정량한계미만,0.2,,18,,,,,,,,,,,,,,,,,,,,,
안동1,2021-05-10,2회차,,10.9,10.4,1,6,4.7,1.418,0.012,3.3,7.9,정량한계미만,175,0,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.376,0.036,0.919,0.008,정량한계미만,0.8,,0,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
안동1,2021-05-17,3회차,,9.7,10.4,0.4,5.2,2.4,1.645,0.013,3,7.9,정량한계미만,181,90,,,,,,,,,,,,,1.622,0.021,0.952,0.011,정량한계미만,2,,4,,,,,,,,,,,,,,,,,,,,,
안동1,2021-05-24,4회차,,18.8,9.3,0.6,5.4,2.2,2.373,0.032,3.3,7.7,정량한계미만,145,140,,,,,,,,,,,,,2.313,0.061,1.695,0.021,정량한계미만,7,,76,,,,,,,,,,,,,,,,,,,,,
안동1,2021-06-01,1회차,,12,10,0.4,5.5,3.6,1.363,0.021,3,8.5,정량한계미만,169,0,,,,,,,,,,,,,1.35,0.014,0.922,0.018,정량한계미만,1.2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-06-07,2회차,,14,9.8,0.3,5.3,1.2,1.453,0.017,3.1,7.9,정량한계미만,172,0,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.358,0.021,0.94,0.014,정량한계미만,2,,0,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
안동1,2021-06-14,3회차,,12.9,9.7,0.4,5.2,1,1.317,0.016,2.9,8,정량한계미만,169,0,,,,,,,,,,,,,1.269,0.021,0.914,0.013,정량한계미만,2.2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-06-21,4회차,,13.9,9.5,0.3,5.2,2,1.308,0.011,2.9,8.8,정량한계미만,178,0,,,,,,,,,,,,,1.275,0.013,0.964,0.009,정량한계미만,0.2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-07-05,1회차,,16.1,9,0.6,5,0.6,1.735,0.026,3,7.9,정량한계미만,185,20,,,,,,,,,,,,,1.665,정량한계미만,1.19,0.02,정량한계미만,2.2,,8,,,,,,,,,,,,,,,,,,,,,
안동1,2021-07-12,2회차,,11,12.9,0.3,5.2,1.1,1.437,0.013,2.8,7.8,정량한계미만,158,30,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.426,정량한계미만,1.051,0.01,정량한계미만,0.6,,4,,,,,,정량한계미만,,,,,,,정량한계미만,정량한계미만,정량한계미만,,,,,,
안동1,2021-07-19,3회차,,13.8,7.7,0.4,5.3,1.2,1.583,0.011,2.9,8.2,정량한계미만,177,0,,,,,,,,,,,,,1.485,0.023,1.081,0.008,정량한계미만,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-07-26,4회차,,18.2,8.5,1,5.3,1,1.903,0.016,3.4,8.3,정량한계미만,193,10,,,,,,,,,,,,,1.838,0.063,1.151,0.016,정량한계미만,1.2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-08-02,1회차,,15.4,8.1,0.9,4.9,1.1,1.72,0.015,2.7,8,정량한계미만,159,20,,,,,,,,,,,,,1.676,0.013,1.205,0.014,정량한계미만,0.2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-08-09,2회차,,12.5,6.9,0.9,5.3,1.1,1.651,0.012,2.8,7.3,정량한계미만,130,5,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.642,0.026,1.255,0.009,정량한계미만,0.6,,0,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
안동1,2021-08-17,3회차,,13.2,6.1,0.7,4.8,1.3,1.756,0.01,2.7,7.7,정량한계미만,125,0,,,,,,,,,,,,,1.653,정량한계미만,1.291,0.006,0.003,1,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-08-23,4회차,,24.3,7.2,0.9,4.6,1.7,1.713,0.008,2.5,8,정량한계미만,112,10,,,,,,,,,,,,,1.677,정량한계미만,1.313,0.005,정량한계미만,0.6,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-09-01,1회차,,13.8,6.8,0.3,4.2,0.6,1.788,0.01,2.6,7.6,정량한계미만,115,230,,,,,,,,,,,,,1.695,정량한계미만,1.267,0.007,정량한계미만,1.2,,26,,,,,,,,,,,,,,,,,,,,,
안동1,2021-09-06,2회차,,15.6,7.4,0.5,4.6,0.6,1.956,0.018,2.8,7.7,정량한계미만,149,4600,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.94,정량한계미만,1.452,0.011,0.004,2.6,정량한계미만,0,,,,,,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,정량한계미만,정량한계미만,,정량한계미만,,,정량한계미만
안동1,2021-09-13,3회차,,15.1,7.5,1.1,5,0.6,1.755,0.011,2.8,7.7,정량한계미만,157,4100,,,,,,,,,,,,,1.716,0.017,1.367,0.008,정량한계미만,1,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-09-27,4회차,,15.7,4.5,0.7,2.5,1.1,1.721,0.022,2.5,8.5,정량한계미만,173,3700,,,,,,,,,,,,,1.645,0.027,1.31,0.02,정량한계미만,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-10-05,1회차,,17.7,10.5,1.1,5,10.7,1.828,0.022,3.3,7.6,정량한계미만,126,100,,,,,,,,,,,,,1.825,0.035,1.363,0.01,정량한계미만,2.4,,2,,,,,,,,,,,,,,,,,,,,,
안동1,2021-10-12,2회차,,15.9,8.7,0.5,4.4,1,1.762,0.018,2.7,8,정량한계미만,169,100,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.731,0.064,1.258,0.017,정량한계미만,0.6,,0,,,,,,정량한계미만,,,,,,,,,정량한계미만,,정량한계미만,,,,
안동1,2021-10-18,3회차,,15.1,10.4,0.4,4.7,0.7,1.743,0.017,2.7,7.8,정량한계미만,148,100,,,,,,,,,,,,,1.739,0.038,1.247,0.015,정량한계미만,1,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-10-25,4회차,,15.7,4.8,0.8,4.2,0.4,1.691,0.016,2.9,7.2,0,153,1000,,,,,,,,,,,,,1.658,0.082,1.222,0.013,0.006,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-11-01,1회차,,15.7,4.1,0.4,4.6,0.6,1.7,0.023,2.5,7.6,정량한계미만,165,840,,,,,,,,,,,,,1.636,정량한계미만,1.237,0.018,정량한계미만,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-11-08,2회차,,14.9,6.3,0.8,4.6,0.8,1.648,0.016,2.8,7.3,정량한계미만,153,30,정량한계미만,정량한계미만,정량한계미만,정량한계미만,0.00603,정량한계미만,,,,,,,1.62,0.101,1.078,0.008,정량한계미만,1,,4,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
안동1,2021-11-15,3회차,,16.2,8.2,1.3,5.3,1.1,1.878,0.017,3.1,7.5,정량한계미만,150,40,,,,,,,,,,,,,1.852,0.073,1.011,0.007,정량한계미만,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-11-22,4회차,,12.9,8.6,1,4.9,0.9,1.364,0.017,2.6,7.7,정량한계미만,121,130,,,,,,,,,,,,,1.363,0.157,1.173,0.009,정량한계미만,1.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-12-06,1회차,,11.9,9.1,0.5,4.9,5.5,1.383,0.012,2.7,7.7,정량한계미만,156,50,,,,,,,,,,,,,1.373,0.025,0.962,0.006,정량한계미만,1.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-12-13,2회차,,9.7,8.6,0.5,4.9,3.6,1.24,0.021,2.5,7.3,정량한계미만,150,210,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.232,0.086,0.851,0.018,0.005,1,,0,,,,,,정량한계미만,,,,,,,,,정량한계미만,,,,,,
안동1,2021-12-20,3회차,,9.9,14,0.4,4.6,1.1,1.338,0.018,2.4,7.6,정량한계미만,146,50,,,,,,,,,,,,,1.328,0.021,0.928,0.01,0.006,1.2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2021-12-27,4회차,,7.9,10.5,0.7,4.3,2,1.162,0.033,2.3,8.4,정량한계미만,146,10,,,,,,,,,,,,,1.15,0.02,0.962,0.012,0.003,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-01-03,1회차,,8.2,10.4,0.6,4.7,2.7,1.397,0.016,2.3,8.4,정량한계미만,198,5,,,,,,,,,,,,,1.309,0.029,0.965,0.015,정량한계미만,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-01-10,2회차,,9,9.8,0.6,4.1,1.9,1.303,0.024,2.5,7.7,정량한계미만,153,30,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.284,0.032,0.959,0.015,정량한계미만,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-01-17,3회차,,5.9,10.2,0.4,4.6,1.2,1.292,0.013,2.4,8.1,정량한계미만,150,10,,,,,,,,,,,,,1.276,0.02,0.935,0.009,정량한계미만,1.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-01-24,4회차,,7.4,8.2,0.4,4.6,1.8,1.319,0.011,2.4,8.1,정량한계미만,162,110,,,,,,,,,,,,,1.308,0.043,0.94,0.007,정량한계미만,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-02-03,1회차,,5.7,10.3,1,4.6,0.4,1.344,0.025,2.4,8.5,정량한계미만,155,55,,,,,,,,,,,,,1.323,0.069,0.95,0.018,정량한계미만,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-02-07,2회차,,5.2,12.1,0.5,4.8,0.6,1.342,0.024,2.3,7.7,정량한계미만,169,0,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.294,0.058,0.93,0.014,정량한계미만,0.8,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-02-14,3회차,,6.9,11,0.5,4.7,1.3,1.37,0.02,2.6,7.6,정량한계미만,149,0,,,,,,,,,,,,,1.353,0.03,0.978,0.011,정량한계미만,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-02-21,4회차,,5.2,13.1,0.3,4.4,1,1.276,0.014,2.5,7.7,정량한계미만,147,0,,,,,,,,,,,,,1.273,0.018,0.983,0.009,0.004,0.6,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-03-02,1회차,,5.6,11.5,0.5,4.9,1.5,1.286,0.007,2.4,8.1,정량한계미만,152,0,,,,,,,,,,,,,1.254,0.028,1.088,0.003,정량한계미만,0.8,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-03-07,2회차,,6.2,12.9,0.6,4.5,2.4,1.328,0.009,2.4,8.2,정량한계미만,170,0,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.306,0.034,1.019,0.005,정량한계미만,0.2,정량한계미만,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-03-14,3회차,,8.2,11.5,0.5,4.8,1.8,1.371,0.009,2.4,7.8,정량한계미만,144,105,,,,,,,,,,,,,1.299,0.021,1.096,0.005,정량한계미만,0.8,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-03-21,4회차,,7.3,9.6,0.4,4.2,2.6,2.888,0.062,2.7,7.9,정량한계미만,141,20,,,,,,,,,,,,,2.84,0.337,2.032,0.052,정량한계미만,1.2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-04-04,1회차,,10.3,11,0.4,4.4,2.6,1.299,0.013,2.5,7.9,정량한계미만,141,5,,,,,,,,,,,,,1.237,0.022,0.978,0.008,정량한계미만,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-04-11,2회차,,10.7,9.8,0.4,4.6,1.2,1.333,0.011,2.4,8.7,정량한계미만,107,10,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.275,정량한계미만,1.027,0.005,정량한계미만,0.6,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-04-18,3회차,,11.7,11,0.4,4.4,2.3,1.273,0.008,2.5,7.8,정량한계미만,143,0,,,,,,,,,,,,,1.236,정량한계미만,0.926,0.004,정량한계미만,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-04-25,4회차,,13.4,10.3,0.4,4.6,1.5,1.292,0.01,2.4,8.1,정량한계미만,144,0,,,,,,,,,,,,,1.238,0.022,0.953,0.006,정량한계미만,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-05-02,1회차,,8.1,11.1,0.4,4.7,1.7,1.266,0.008,2.5,8.1,정량한계미만,144,15,,,,,,,,,,,,,1.261,정량한계미만,1.04,0.006,정량한계미만,0.6,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-05-09,2회차,,11.1,11.2,0.8,5.8,3.5,1.288,0.011,2.5,7.9,정량한계미만,169,0,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.27,0.02,0.95,0.008,정량한계미만,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-05-16,3회차,,10.3,10.9,0.6,5.7,4.5,1.249,0.007,2.5,8.2,정량한계미만,141,0,,,,,,,,,,,,,1.232,0.015,0.95,0.006,정량한계미만,0.6,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-05-23,4회차,,12,10.6,0.4,5.8,3.2,1.195,0.008,2.2,7.8,정량한계미만,155,0,,,,,,,,,,,,,1.173,정량한계미만,0.916,0.007,정량한계미만,0.6,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-06-07,1회차,,10.4,10.5,0.6,4.6,6,1.374,0.01,2.8,7.7,정량한계미만,160,0,,,,,,,,,,,,,1.357,0.039,0.92,0.008,0.005,1,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-06-13,2회차,,10.6,10.5,1,5.5,3.7,1.322,0.009,2.9,8.2,정량한계미만,166,5,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.315,0.03,0.899,0.006,정량한계미만,2.2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-06-20,3회차,,12.5,10.1,0.5,4.7,3,1.264,0.01,2.9,7.6,정량한계미만,102,0,,,,,,,,,,,,,1.256,0.023,0.869,0.007,0.006,0.6,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-06-27,4회차,,13.1,10,1.4,5.1,5.2,1.172,0.02,3.2,7.8,정량한계미만,170,65,,,,,,,,,,,,,1.134,0.039,0.86,0.014,0.006,0.8,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-07-04,1회차,,15.5,9.9,0.2,3.9,3.3,1.235,0.02,2.7,7.7,정량한계미만,172,25,,,,,,,,,,,,,1.192,0.028,0.81,0.02,0.006,0.4,,2,,,,,,,,,,,,,,,,,,,,,
안동1,2022-07-11,2회차,,12.7,9.4,0.9,4.9,1.9,1.425,0.017,2.7,7.5,정량한계미만,172,0,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.417,0.067,0.877,0.015,0.006,1,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-07-18,3회차,,12.4,9.1,0.2,5,1.6,1.275,0.01,2.9,8.2,정량한계미만,178,5,,,,,,,,,,,,,1.264,0.025,1.067,0.008,0.004,1,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-07-25,4회차,,18.4,8.2,0.6,5.4,6.2,1.768,0.03,2.7,7.4,정량한계미만,179,20,,,,,,,,,,,,,1.713,0.013,1.097,0.021,0.011,0.8,,10,,,,,,,,,,,,,,,,,,,,,
안동1,2022-08-01,1회차,,14.4,7.7,0.6,5.3,1.3,1.362,0.011,2.5,8.1,정량한계미만,177,25,,,,,,,,,,,,,1.348,0.014,1.062,0.009,0.005,0.6,,4,,,,,,,,,,,,,,,,,,,,,
안동1,2022-08-08,2회차,,15.9,7.2,0.2,4.6,5.6,1.489,0.01,3.1,7.9,정량한계미만,179,0,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.465,0.027,1.309,0.009,0.006,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-08-16,3회차,,18.6,8,2.3,6.3,8.8,1.982,0.056,2.6,8.3,정량한계미만,213,440,,,,,,,,,,,,,1.783,0.04,1.725,0.015,0.012,3.6,,12,,,,,,,,,,,,,,,,,,,,,
안동1,2022-08-22,4회차,,22.6,8.3,1.3,6.1,26.7,3.493,0.051,3.1,7.7,정량한계미만,233,310,,,,,,,,,,,,,3.461,0.018,2.917,0.04,0.022,4.6,,74,,,,,,,,,,,,,,,,,,,,,
안동1,2022-09-06,1회차,,17.5,7,0.9,4.3,2.8,1.946,0.025,2.5,7.8,정량한계미만,188,760,,,,,,,,,,,,,1.942,0.019,1.589,0.019,0.016,2.8,,84,,,,,,,,,,,,,,,,,,,,,
안동1,2022-09-13,2회차,,18.8,6.2,1.4,4.1,5.2,1.645,0.016,2.9,7.1,정량한계미만,174,40,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.606,0.017,1.221,0.007,0.004,1.2,정량한계미만,4,,,,,,,,,,,,,,,,,,,,,
안동1,2022-09-19,3회차,,17.7,5.7,0.3,4.1,0.9,1.726,0.015,2.5,7.6,정량한계미만,88,5,,,,,,,,,,,,,1.714,0.026,1.364,0.014,0.011,1.2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-09-26,4회차,,17.9,5,0.6,4.4,0.9,1.789,0.016,2.4,7.5,정량한계미만,157,20,,,,,,,,,,,,,1.756,0.018,1.507,0.013,0.01,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-10-04,1회차,,18.6,5.5,0.5,5.4,1.3,1.941,0.019,2.8,7.2,정량한계미만,152,540,,,,,,,,,,,,,1.895,0.011,1.512,0.017,0.008,1.6,,62,,,,,,,,,,,,,,,,,,,,,
안동1,2022-10-11,2회차,,18.3,9.5,0.5,5.2,1,1.91,0.016,2.7,8.2,정량한계미만,161,40,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.839,0.021,1.537,0.012,0.005,0.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-10-17,3회차,,17.8,5.8,0.5,4.2,2.7,1.795,0.012,2.7,7.4,정량한계미만,158,70,,,,,,,,,,,,,1.76,0.023,1.424,0.011,0.009,1.2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-10-24,4회차,,18.9,8.2,2.4,4.5,12.4,1.737,0.015,2.8,7.4,정량한계미만,178,640,,,,,,,,,,,,,1.663,0.029,1.314,0.01,0.004,2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-11-01,1회차,,17.8,7.4,0.5,4.2,8.2,1.655,0.017,2.6,7.5,정량한계미만,163,120,,,,,,,,,,,,,1.617,0.034,1.263,0.008,0.003,1.6,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-11-07,2회차,,17.5,8,0.3,4.4,4.2,1.521,0.009,2.5,7.9,정량한계미만,172,30,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.476,0.011,1.209,0.009,0.003,1.2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-11-14,3회차,,16,8.4,0.5,4.3,3.2,1.495,0.008,2.8,7.6,정량한계미만,195,30,,,,,,,,,,,,,1.467,0.062,1.128,0.005,정량한계미만,0.6,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-11-21,4회차,,15.7,8.2,0.5,4.6,2.3,1.511,0.009,2.5,7.7,정량한계미만,170,80,,,,,,,,,,,,,1.494,0.043,1.192,0.008,정량한계미만,3,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-12-05,1회차,,12.3,9.4,0.8,3.7,2.4,1.303,0.004,2.5,7.6,정량한계미만,175,90,,,,,,,,,,,,,1.282,0.018,1.209,0.003,정량한계미만,0.8,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-12-12,2회차,,11.5,8.8,0.7,6.1,3.9,1.642,0.01,2.6,8.3,정량한계미만,235,35,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.635,0.054,1.317,0.006,정량한계미만,1.2,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-12-19,3회차,,5.7,12.5,0.5,4.7,1.8,1.402,0.008,2.5,8.4,정량한계미만,193,60,,,,,,,,,,,,,1.395,0.04,1.092,0.003,0.003,1.4,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2022-12-26,4회차,,7.6,10,0.4,5.3,3.5,1.57,0.012,2.5,8.2,정량한계미만,181,110,,,,,,,,,,,,,1.531,0.017,1.093,0.009,정량한계미만,0.8,,4,,,,,,,,,,,,,,,,,,,,,
안동1,2023-01-02,1회차,,7,9.3,0.3,5.7,3.1,1.418,0.011,2.4,8.1,정량한계미만,183,95,,,,,,,,,,,,,1.407,0.015,0.11,0.008,0.005,0.8,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2023-01-09,2회차,,7.2,10.1,0.4,6,2.1,1.44,0.008,2.6,8.1,정량한계미만,176,50,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.4,정량한계미만,1.07,0.005,0.004,0.8,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2023-01-16,3회차,,5.9,10.3,0.6,5,2,1.4,0.007,2.4,7.6,정량한계미만,169,45,,,,,,,,,,,,,1.37,정량한계미만,1.119,0.004,정량한계미만,0.8,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2023-01-25,4회차,,4.9,12.3,0.8,4.8,2.2,1.471,0.009,2.8,7.5,정량한계미만,170,65,,,,,,,,,,,,,1.423,0.026,1.132,0.005,정량한계미만,0.8,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2023-02-01,1회차,,6.3,11,0.5,4.3,2,1.518,0.008,2.8,8.2,정량한계미만,177,25,,,,,,,,,,,,,1.514,0.027,1.136,0.004,정량한계미만,0.8,,2,,,,,,,,,,,,,,,,,,,,,
안동1,2023-02-06,2회차,,5.7,11.3,0.3,5.1,1,1.382,0.007,2.6,7.7,정량한계미만,171,70,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,정량한계미만,,,,,,,1.34,0.08,1.167,0.003,정량한계미만,0.6,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2023-02-13,3회차,,6.4,11.6,0.3,5.1,3.1,1.443,0.008,2.4,7.8,정량한계미만,173,40,,,,,,,,,,,,,1.341,정량한계미만,1.112,0.006,정량한계미만,0.6,,0,,,,,,,,,,,,,,,,,,,,,
안동1,2023-02-20,4회차,,6.8,11,0.3,4.5,1.4,1.495,0.007,2.4,8.8,정량한계미만,259,60,,,,,,,,,,,,,1.427,0.016,1.172,0.006,정량한계미만,0.8,,0,,,,,,,,,,,,,,,,,,,,,
