측정소명,년/월/일,회차,수심(m),수온(℃),DO(㎎/L),BOD(㎎/L),COD(㎎/L),클로로필 a(㎎/㎥),TN(㎎/L),TP(㎎/L),TOC(㎎/L),수소이온농도,페놀류(㎎/L),전기전도도(μS/㎝),총대장균군수(총대장균군수/100ml),카드뮴(㎎/L),시안(㎎/L),납(㎎/L),6가크롬(㎎/L),비소(㎎/L),수은(㎎/L),구리(㎎/L),아연(㎎/L),크롬(㎎/L),니켈(㎎/L),바륨(㎎/L),셀레늄(㎎/L),용존총질소(㎎/L),암모니아성 질소(㎎/L),질산성 질소(㎎/L),용존총인(㎎/L),인산염인(㎎/L),SS(㎎/L),헥사클로로벤젠 (㎍/L),분원성대장균군수,불소(㎎/L),색도(㎎/L),노말헥산추출물질(㎎/L),용해성망간(㎎/L),용해성철(㎎/L),음이온계면활성제(㎎/L),트리클로로에틸렌 (㎎/L),테트라클로로에틸렌(㎎/L),사염화탄소,1.2-디클로로에탄(㎎/L),디클로로메탄(㎎/L),벤젠(㎎/L),폴리크로리네이티트비페닐(㎎/L),유기인(㎎/L),안티몬 (㎎/L),클로로포름 (㎎/L),디에틸헥실프탈레이트 (㎎/L),1.4-다이옥세인 (㎎/L),투명도(m),유량(㎥/s),포름알데히드(㎎/L)
경안천10,2018-01-15,3회차,,1.2,14.6,1.1,4.8,5.8,8.274,0.075,3,8.4,,565,,,,,,,,,,,,,,7.941,1.151,6.448,0.039,0.03,1.8,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2018-01-22,4회차,,3.5,12.1,2,5.5,14.9,7.518,0.057,3.1,8.4,,530,,,,,,,,,,,,,,7.377,1.12,6.016,0.033,0.019,3.3,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2018-01-29,5회차,,0.5,10.3,1.4,5.1,3.3,9.186,0.054,3.3,8.3,,589,,,,,,,,,,,,,,9.03,1.581,6.816,0.03,0.013,2.1,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2018-02-05,1회차,,0.7,10.3,1.2,5.5,35.6,10.053,0.069,3.5,8.4,,559,,,,,,,,,,,,,,10.026,2.45,6.18,0.03,0.023,2.3,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2018-02-12,2회차,,1,15,1.8,5.7,7.7,8.46,0.054,3.6,8.3,,533,,,,,,,,,,,,,,8.424,2.094,6.268,0.015,0.008,1.9,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2018-02-22,3회차,,4.3,13,3,5.8,15.5,8.71,0.07,3.2,8.1,,480,,,,,,,,,,,,,,7.9,1.344,6.066,0.035,0.004,3.8,,,,,,,,,,,,,,,,,,,,,,2.413,
경안천10,2018-02-26,4회차,,4.7,12.3,2.5,5.8,11.6,8.028,0.06,3.3,8.2,,495,,,,,,,,,,,,,,7.572,1.873,5.476,0.027,0.008,4.2,,,,,,,,,,,,,,,,,,,,,,,
경안천10,2018-03-08,1회차,,8.1,11.6,2.6,5.3,7.4,6.31,0.075,3.4,7.5,,417,,,,,,,,,,,,,,5.825,0.878,4.18,0.045,0.025,4.3,,,,,,,,,,,,,,,,,,,,,,8.627,
경안천10,2018-03-14,2회차,,13.3,11,2.2,5.3,9.2,5.33,0.06,3.1,7.6,,421,,,,,,,,,,,,,,5.28,0.341,4.308,0.03,0.019,4.9,,,,,,,,,,,,,,,,,,,,,,4.525,
경안천10,2018-03-22,3회차,,6.8,12,1.5,4.4,4.6,6.305,0.05,2.5,7.6,,364,,,,,,,,,,,,,,6.15,0.448,4.684,0.03,0.016,4.9,,,,,,,,,,,,,,,,,,,,,,8.086,
경안천10,2018-03-29,4회차,,15.4,10.4,2.6,5.2,18,5.485,0.085,3,7.9,,393,,,,,,,,,,,,,,5.155,0.096,3.974,0.035,0.018,14.8,,,,,,,,,,,,,,,,,,,,,,4.616,
경안천10,2018-04-05,1회차,,14.1,10,3.9,6.6,39.6,4.825,0.07,3.4,7.9,,405,,,,,,,,,,,,,,4.46,0.108,3.282,0.025,0.01,10.7,,,,,,,,,,,,,,,,,,,,,,8.72,
경안천10,2018-04-12,2회차,,14.3,10.6,1.8,4.7,11.1,5.04,0.05,2.5,8,,339,,,,,,,,,,,,,,4.755,0.053,3.904,0.025,0.011,5.3,,,,,,,,,,,,,,,,,,,,,,10.564,
경안천10,2018-04-20,3회차,,17.3,9.7,2.1,5.2,13.1,3.84,0.05,2.7,8.2,,399,,,,,,,,,,,,,,3.835,0.037,3.048,0.025,0.013,5,,,,,,,,,,,,,,,,,,,,,,5.832,
경안천10,2018-04-26,4회차,,13.6,10.6,1.1,3.8,4.8,5.38,0.07,2,7.9,,258,,,,,,,,,,,,,,5.06,0.092,3.906,0.04,0.018,5.7,,,,,,,,,,,,,,,,,,,,,,19.998,
경안천10,2018-05-04,1회차,,14.4,10.6,1.9,4.3,35.3,4.535,0.065,2.6,8,,341,,,,,,,,,,,,,,4.245,0.199,3.388,0.035,0.019,6.4,,,,,,,,,,,,,,,,,,,,,,10.463,
경안천10,2018-05-11,2회차,,19.3,8.5,0.9,4.7,10.2,4.305,0.075,2.6,8.1,,361,,,,,,,,,,,,,,4.265,0.101,3.028,0.035,0.019,7.9,,,,,,,,,,,,,,,,,,,,,,6.287,
경안천10,2018-05-17,3회차,,18.2,9.2,4.3,10.6,21.1,3.91,0.575,6,7.8,,179,,,,,,,,,,,,,,3.51,0.322,2.411,0.11,0.063,207,,,,,,,,,,,,,,,,,,,,,,105.162,
경안천10,2018-05-25,4회차,,18.2,8.7,0.9,3.9,3.6,5.01,0.095,2.1,7.6,,286,,,,,,,,,,,,,,4.42,0.118,3.434,0.05,0.03,13.4,,,,,,,,,,,,,,,,,,,,,,15.602,
경안천10,2018-05-31,5회차,,20.9,7.8,1.6,4.3,9.3,4.675,0.06,2.6,7.6,,370,,,,,,,,,,,,,,4.645,0.101,3.546,0.035,0.018,11.1,,,,,,,,,,,,,,,,,,,,,,9.507,
경안천10,2018-06-07,1회차,,26.1,10.8,4.5,8.3,92.1,3.805,0.095,3.4,8.8,,408,,,,,,,,,,,,,,3.155,0.017,2.384,0.03,0.001,13.8,,,,,,,,,,,,,,,,,,,,,,6.006,
경안천10,2018-06-12,2회차,,22.7,9.4,4.5,9,96,3.585,0.1,3.3,8.7,,403,,,,,,,,,,,,,,3.025,0.024,2.342,0.015,0.002,24.4,,,,,,,,,,,,,,,,,,,,,,5.44,
경안천10,2018-06-22,3회차,,25.6,8.8,3.3,7,44.7,2.995,0.09,3.7,8.5,,431,,,,,,,,,,,,,,2.665,0.018,1.902,0.03,0.001,17,,,,,,,,,,,,,,,,,,,,,,3.281,
경안천10,2018-06-28,4회차,,23.3,7.2,1.7,5.7,9,3.715,0.155,3.3,7.9,,255,,,,,,,,,,,,,,3.705,0.184,2.368,0.07,0.047,21.5,,,,,,,,,,,,,,,,,,,,,,11.802,
경안천10,2018-07-06,1회차,,21.5,8.3,1.5,5.3,3.2,3.745,0.185,2.8,8.1,,211,,,,,,,,,,,,,,3.43,0.121,2.815,0.085,0.058,19.7,,,,,,,,,,,,,,,,,,,,,,32.851,
경안천10,2018-07-12,2회차,,23.5,8.2,1.1,3.9,9.7,3.775,0.045,2,7.9,,292,,,,,,,,,,,,,,3.26,0.019,3.081,0.025,0.018,3.4,,,,,,,,,,,,,,,,,,,,,,12.293,
경안천10,2018-07-19,3회차,,28.7,8.2,1.9,4.8,30.8,3.56,0.05,2.4,8.2,,346,,,,,,,,,,,,,,3.445,0.01,2.544,0.015,0.001,6.3,,,,,,,,,,,,,,,,,,,,,,5.556,
경안천10,2018-07-26,4회차,,30,10.4,5.5,7.4,143.2,3.08,0.085,3.1,8.6,,370,,,,,,,,,,,,,,2.25,0.016,1.746,0.02,0.002,18.3,,,,,,,,,,,,,,,,,,,,,,5.046,
경안천10,2018-07-31,5회차,,30,12.8,5,9.6,170.5,3.06,0.075,3.5,8.8,,400,,,,,,,,,,,,,,2.47,0.011,1.933,0.02,0.001,19.3,,,,,,,,,,,,,,,,,,,,,,4.345,
경안천10,2018-08-09,1회차,,30.5,15.3,6,11.2,160.2,2.715,0.095,3.5,8.7,,367,,,,,,,,,,,,,,2.16,0.018,1.51,0.025,0.001,21.5,,,,,,,,,,,,,,,,,,,,,,3.554,
경안천10,2018-08-16,2회차,,30.7,12,5.3,11.2,214.2,3.04,0.13,4,8.7,,341,,,,,,,,,,,,,,2.485,0.021,1.541,0.04,0.001,24.3,,,,,,,,,,,,,,,,,,,,,,3.369,
경안천10,2018-08-22,3회차,,26.8,8.1,5.8,13,222.7,3.91,0.125,4,8,,469,,,,,,,,,,,,,,3.585,0.053,2.438,0.035,0.001,23.7,,,,,,,,,,,,,,,,,,,,,,3.701,
경안천10,2018-08-31,4회차,,23.7,8.3,1.4,3.9,3.6,4.225,0.12,2.4,8.2,,254,,,,,,,,,,,,,,4.06,0.129,2.947,0.09,0.053,10.6,,,,,,,,,,,,,,,,,,,,,,30.089,
경안천10,2018-09-06,1회차,,23.3,9.1,0.9,3.9,7.5,3.55,0.06,2.2,7.9,,313,,,,,,,,,,,,,,3.525,0.014,2.606,0.055,0.03,3.9,,,,,,,,,,,,,,,,,,,,,,13.29,
경안천10,2018-09-14,2회차,,23.2,11.1,2.8,6,89.6,3.62,0.065,2.6,8.5,,396,,,,,,,,,,,,,,3.585,0.017,2.355,0.06,0,10,,,,,,,,,,,,,,,,,,,,,,6.671,
경안천10,2018-09-20,3회차,,22.6,9.3,1.3,4.8,36.3,3.065,0.045,2.5,7.7,,413,,,,,,,,,,,,,,3.01,0.035,2.34,0.02,0.003,7.3,,,,,,,,,,,,,,,,,,,,,,8.786,
경안천10,2018-09-27,4회차,,20,8.6,0.8,3.9,8.1,4.785,0.045,2.2,8.2,,374,,,,,,,,,,,,,,4.035,0.075,2.989,0.03,0.023,3.8,,,,,,,,,,,,,,,,,,,,,,7.422,
경안천10,2018-10-04,1회차,,19.3,9.8,1,4.1,7.2,4.06,0.05,2.3,8.4,,419,,,,,,,,,,,,,,3.915,0.032,2.654,0.03,0.013,4,,,,,,,,,,,,,,,,,,,,,,5.625,
경안천10,2018-10-12,2회차,,13.9,10.3,0.8,3.3,1.4,4.185,0.05,1.7,8,,309,,,,,,,,,,,,,,4.175,0.065,3.317,0.04,0.025,2.5,,,,,,,,,,,,,,,,,,,,,,12.06,
경안천10,2018-10-18,3회차,,14.9,9.7,0.8,3.8,2.8,4.14,0.03,2,8,,377,,,,,,,,,,,,,,4.095,0.035,3.3,0.02,0.011,3,,,,,,,,,,,,,,,,,,,,,,8.307,
경안천10,2018-10-22,4회차,,14.8,9.5,0.7,3.9,4.3,4.52,0.03,2.2,8,,378,,,,,,,,,,,,,,4.515,0.048,3.114,0.02,0.008,2.8,,,,,,,,,,,,,,,,,,,,,,7.05,
경안천10,2018-10-31,5회차,,11.2,11.4,1,4.3,15,4.48,0.04,2.2,8.1,,377,,,,,,,,,,,,,,4.43,0.02,3.18,0.02,0.007,4.1,,,,,,,,,,,,,,,,,,,,,,6.225,
경안천10,2018-11-08,1회차,,13.7,10.8,1.7,5.2,42.8,4.95,0.04,2.4,8,,424,,,,,,,,,,,,,,4.735,0.022,3.64,0.015,0.001,7.7,,,,,,,,,,,,,,,,,,,,,,6.073,
경안천10,2018-11-16,2회차,,10.2,11.5,0.8,3.7,6.1,4.52,0.035,1.9,8,,357,,,,,,,,,,,,,,4.45,0.08,3.595,0.02,0.005,2.9,,,,,,,,,,,,,,,,,,,,,,8.346,
경안천10,2018-11-22,3회차,,8.1,12.5,1.1,4.1,10.8,5.15,0.025,2.1,7.9,,403,,,,,,,,,,,,,,5.02,0.02,3.884,0.01,0.003,4.6,,,,,,,,,,,,,,,,,,,,,,6.008,
경안천10,2018-11-30,4회차,,6.6,12.7,0.9,4,6.7,5.655,0.035,2.6,8,,469,,,,,,,,,,,,,,5.615,0.257,4.29,0.02,0.008,4.4,,,,,,,,,,,,,,,,,,,,,,6.552,
경안천10,2018-12-04,1회차,,8.8,11.7,1.8,5.9,15.8,6.32,0.065,2.5,8.1,,397,,,,,,,,,,,,,,6.005,0.825,4.366,0.035,0.019,7.5,,,,,,,,,,,,,,,,,,,,,,13.977,
경안천10,2018-12-10,2회차,,4.9,14,1,3.3,1.3,6.19,0.035,1.9,8.1,,412,,,,,,,,,,,,,,6.17,0.327,5.112,0.03,0.02,1.2,,,,,,,,,,,,,,,,,,,,,,6.97,
경안천10,2018-12-17,3회차,,2.5,14.4,1.1,3.8,1.3,5.832,0.036,2.1,8.2,,427,,,,,,,,,,,,,,5.523,0.376,4.642,0.027,0.022,1.1,,,,,,,,,,,,,,,,,,,,,,6.205,
경안천10,2018-12-24,4회차,,4.7,14.1,1.5,4.2,2.8,6.426,0.042,2.3,8.3,,430,,,,,,,,,,,,,,6.066,0.438,4.728,0.024,0.013,2.9,,,,,,,,,,,,,,,,,,,,,,4.881,
경안천10,2019-01-02,1회차,,1.2,16.2,1.8,3.8,1.4,6.228,0.036,2.6,7.9,,447,,,,,,,,,,,,,,6.015,0.627,5.028,0.024,0.009,1,,,,,,,,,,,,,,,,,,,,,,4.953,
경안천10,2019-01-07,2회차,,1.5,14,1.5,4.3,3.1,6.3,0.051,2.7,8.1,,442,,,,,,,,,,,,,,6.255,1.334,4.772,0.03,0.018,1.7,,,,,,,,,,,,,,,,,,,,,,3.927,
