no,m_date,loc,temp,ph,ec,do,M73,toc,tn,tp,clola-a,g_rtwqi,rtwqi,rtwqi_n
251,2023-03-12 10:00:00,장계,,,,,,,1.86,,6.1,,,
252,2023-03-12 11:00:00,장계,,,,,,,1.968,,6.1,,,
253,2023-03-12 12:00:00,장계,,,,,,,1.837,,6.5,,,
254,2023-03-12 13:00:00,장계,,,,,,,1.785,,6.6,,,
255,2023-03-12 14:00:00,장계,,,,,,,1.729,,6.8,,,
256,2023-03-12 15:00:00,장계,,,,,,,1.847,,7.2,,,
257,2023-03-12 16:00:00,장계,,,,,,,1.815,,7.3,,,
258,2023-03-12 17:00:00,장계,,,,,,,1.861,,6.8,,,
259,2023-03-12 18:00:00,장계,,,,,,,1.921,,6.5,,,
260,2023-03-12 19:00:00,장계,,,,,,,1.715,,6.8,,,
261,2023-03-12 20:00:00,장계,,,,,,,1.744,,6.8,,,
262,2023-03-12 21:00:00,장계,,,,,,,1.721,,6.8,,,
263,2023-03-12 22:00:00,장계,,,,,,,1.6880000000000002,,6.9,,,
264,2023-03-12 23:00:00,장계,,,,,,,1.776,,6.8,,,
265,2023-03-13 00:00:00,장계,,,,,,,1.713,,6.9,,,
266,2023-03-13 01:00:00,장계,,,,,,,1.76,,6.7,,,
267,2023-03-13 02:00:00,장계,,,,,,,1.651,,6.5,,,
268,2023-03-13 03:00:00,장계,,,,,,,1.685,,6.6,,,
269,2023-03-13 04:00:00,장계,,,,,,,1.746,,6.7,,,
270,2023-03-13 05:00:00,장계,,,,,,,1.729,,6.8,,,
271,2023-03-13 06:00:00,장계,,,,,,,1.734,,6.8,,,
272,2023-03-13 07:00:00,장계,,,,,,,1.709,,6.8,,,
273,2023-03-13 08:00:00,장계,,,,,,,1.7380000000000002,,6.8,,,
274,2023-03-13 09:00:00,장계,,,,,,,1.679,,6.4,,,
275,2023-03-13 10:00:00,장계,,,,,,,1.75,,6.4,,,
276,2023-03-13 11:00:00,장계,,,,,,,1.6,,5.5,,,
277,2023-03-13 12:00:00,장계,,,,,,,1.777,,5.4,,,
278,2023-03-13 13:00:00,장계,,,,,,,1.629,,5.6,,,
279,2023-03-13 14:00:00,장계,,,,,,,,,7.1,,,
280,2023-03-13 15:00:00,장계,,,,,,,,,6.8,,,
281,2023-03-13 16:00:00,장계,,,,,,,,,7.0,,,
282,2023-03-13 17:00:00,장계,,,,,,,,,6.6,,,
283,2023-03-13 18:00:00,장계,,,,,,,,,6.3,,,
284,2023-03-13 19:00:00,장계,,,,,,,,,6.2,,,
285,2023-03-13 20:00:00,장계,,,,,,,,,5.9,,,
286,2023-03-13 21:00:00,장계,,,,,,,1.737,,5.5,,,
287,2023-03-13 22:00:00,장계,,,,,,,1.764,,4.9,,,
288,2023-03-13 23:00:00,장계,,,,,,,1.75,,4.7,,,
289,2023-03-14 00:00:00,장계,,,,,,,1.6780000000000002,,4.5,,,
290,2023-03-14 01:00:00,장계,,,,,,,1.601,,4.2,,,
291,2023-03-14 02:00:00,장계,,,,,,,1.611,,3.9,,,
292,2023-03-14 03:00:00,장계,,,,,,,1.731,,3.7,,,
293,2023-03-14 04:00:00,장계,,,,,,,1.675,,3.6,,,
294,2023-03-14 05:00:00,장계,,,,,,,1.683,,3.5,,,
295,2023-03-14 06:00:00,장계,,,,,,,1.634,,3.4,,,
296,2023-03-14 07:00:00,장계,,,,,,,1.592,,3.3,,,
297,2023-03-14 08:00:00,장계,,,,,,,1.633,,3.2,,,
298,2023-03-14 09:00:00,장계,,,,,,,1.7,,3.2,,,
299,2023-03-14 10:00:00,장계,,,,,,,1.742,,3.2,,,
300,2023-03-14 11:00:00,장계,,,,,,,1.749,,3.3,,,
301,2023-03-14 12:00:00,장계,,,,,,,1.5930000000000002,,3.4,,,
302,2023-03-14 13:00:00,장계,,,,,,,1.731,,3.6,,,
303,2023-03-14 14:00:00,장계,,,,,,,1.737,,3.3,,,
304,2023-03-14 15:00:00,장계,,,,,,,1.735,,3.3,,,
305,2023-03-14 16:00:00,장계,,,,,,,1.709,,3.2,,,
306,2023-03-14 17:00:00,장계,,,,,,,1.6980000000000002,,3.1,,,
307,2023-03-14 18:00:00,장계,,,,,,,1.731,,3.0,,,
308,2023-03-14 19:00:00,장계,,,,,,,1.662,0.024,2.9,,,
309,2023-03-14 20:00:00,장계,,,,,,2.4,1.675,0.024,2.6,,,
310,2023-03-14 21:00:00,장계,,,,,,2.2,1.7009999999999998,0.022,2.5,,,
311,2023-03-14 22:00:00,장계,,,,,,2.3,1.712,0.022,2.5,,,
312,2023-03-14 23:00:00,장계,,,,,,2.2,1.706,0.022,2.4,,,
313,2023-03-15 00:00:00,장계,,,,,,2.2,1.734,0.022,2.4,,,
314,2023-03-15 01:00:00,장계,,,,,,2.3,1.7280000000000002,0.023,2.5,,,
315,2023-03-15 02:00:00,장계,,,,,,2.2,1.703,0.018,2.5,,,
316,2023-03-15 03:00:00,장계,,,,,,2.2,1.695,0.004,2.5,,,
317,2023-03-15 04:00:00,장계,,,,,,2.2,1.648,0.006,2.4,,,
318,2023-03-15 05:00:00,장계,,,,,,2.2,1.635,0.023,2.4,,,
319,2023-03-15 06:00:00,장계,,,,,,2.2,1.6669999999999998,0.019,2.1,,,
320,2023-03-15 07:00:00,장계,,,,,,2.2,1.736,0.013,1.9,,,
321,2023-03-15 08:00:00,장계,,,,,,2.2,1.7519999999999998,0.009,1.8,,,
322,2023-03-15 09:00:00,장계,,,,,,2.2,1.664,0.044,1.8,,,
323,2023-03-15 10:00:00,장계,,,,,,2.2,1.73,0.005,2.0,,,
324,2023-03-15 11:00:00,장계,,,,,,2.3,1.813,0.026,2.0,,,
325,2023-03-15 12:00:00,장계,,,,,,2.2,1.826,0.022,1.8,,,
326,2023-03-15 13:00:00,장계,10.3,7.6,207.0,12.3,2.1,2.3,2.06,0.019,1.8,우수,92.65,92.65
327,2023-03-15 14:00:00,장계,10.4,7.6,206.0,12.3,2.0,2.2,1.83,0.016,1.8,우수,92.36,92.36
328,2023-03-15 15:00:00,장계,10.5,7.6,206.0,12.3,2.1,2.3,1.818,0.036,1.8,우수,92.02,92.02
329,2023-03-15 16:00:00,장계,10.3,7.5,201.0,12.7,2.2,2.3,1.871,0.031,1.8,우수,91.69,91.69
330,2023-03-15 17:00:00,장계,10.3,7.6,206.0,12.3,2.4,2.3,1.854,0.057,1.7,우수,91.37,91.37
331,2023-03-15 18:00:00,장계,10.2,7.6,205.0,12.3,2.3,2.3,1.831,ND,1.7,우수,91.03,91.03
332,2023-03-15 19:00:00,장계,10.1,7.6,205.0,12.2,2.3,2.3,1.7619999999999998,0.014,1.6,우수,90.76,90.76
333,2023-03-15 20:00:00,장계,9.9,7.5,200.0,12.6,2.2,2.3,1.727,0.017,1.5,우수,90.99,90.99
334,2023-03-15 21:00:00,장계,10.0,,203.0,12.1,2.1,2.3,1.719,0.019,1.4,우수,90.71,90.71
335,2023-03-15 22:00:00,장계,9.9,,205.0,12.1,2.1,2.3,1.6880000000000002,0.003,1.4,우수,90.45,90.45
336,2023-03-15 23:00:00,장계,9.7,,204.0,12.1,2.0,2.3,1.66,0.013,1.4,우수,90.2,90.2
337,2023-03-16 00:00:00,장계,9.5,,199.0,11.9,2.1,2.3,1.661,0.063,1.5,우수,90.39,90.39
338,2023-03-16 01:00:00,장계,9.6,,204.0,12.0,2.0,2.3,1.634,ND,1.6,우수,90.29,90.29
339,2023-03-16 02:00:00,장계,9.5,,203.0,12.0,2.1,2.3,1.641,0.007,1.4,우수,90.25,90.25
340,2023-03-16 03:00:00,장계,9.3,,196.0,12.7,2.1,2.3,1.702,0.01,1.4,우수,90.63,90.63
341,2023-03-16 04:00:00,장계,9.3,,194.0,11.7,1.8,2.2,1.7619999999999998,0.034,1.4,우수,91.0,91.0
342,2023-03-16 05:00:00,장계,9.3,,194.0,12.0,1.8,2.2,1.7080000000000002,0.012,1.4,우수,91.36,91.36
343,2023-03-16 06:00:00,장계,9.3,,194.0,12.0,1.8,2.2,1.6569999999999998,0.045,1.5,우수,91.71,91.71
344,2023-03-16 07:00:00,장계,9.1,7.6,187.0,12.0,1.9,2.2,1.672,0.007,1.7,우수,92.02,92.02
345,2023-03-16 08:00:00,장계,9.2,7.4,194.0,11.9,1.7,2.2,1.702,0.004,1.6,우수,92.02,92.02
346,2023-03-16 09:00:00,장계,9.4,7.5,194.0,12.1,1.7,2.2,1.663,ND,1.6,우수,92.29,92.29
347,2023-03-16 10:00:00,장계,9.5,7.5,194.0,12.1,1.7,2.2,1.733,ND,1.6,우수,92.5,92.5
348,2023-03-16 11:00:00,장계,,,,,,,1.6780000000000002,ND,1.9,,92.64,92.64
349,2023-03-16 12:00:00,장계,,,,,,,,,5.7,,,
350,2023-03-16 13:00:00,장계,,,,,,,,,6.1,,,
351,2023-03-16 14:00:00,장계,,,,,,,,,5.9,,,
352,2023-03-16 15:00:00,장계,,,,,,,,,6.7,,,
353,2023-03-16 16:00:00,장계,,,,,,,,,7.6,,,
354,2023-03-16 17:00:00,장계,,,,,,,,,8.1,,,
355,2023-03-16 18:00:00,장계,,,,,,,,,8.2,,,
356,2023-03-16 19:00:00,장계,,,,,,,1.683,0.043,8.2,,100.0,100.0
357,2023-03-16 20:00:00,장계,9.7,7.6,194.0,12.2,1.6,2.3,1.656,0.037,8.2,우수,100.0,100.0
358,2023-03-16 21:00:00,장계,9.7,7.6,193.0,12.2,1.5,2.2,1.716,0.008,8.1,우수,100.0,100.0
359,2023-03-16 22:00:00,장계,9.7,7.6,193.0,12.1,1.5,2.3,1.672,0.014,8.1,우수,100.0,100.0
360,2023-03-16 23:00:00,장계,9.5,7.5,186.0,12.5,1.6,2.2,1.671,0.014,8.1,우수,100.0,100.0
361,2023-03-17 00:00:00,장계,9.6,7.6,193.0,12.1,1.5,2.2,1.7,0.008,8.0,우수,100.0,100.0
362,2023-03-17 01:00:00,장계,9.5,7.6,193.0,12.1,1.5,2.2,1.6780000000000002,0.008,8.1,우수,100.0,100.0
363,2023-03-17 02:00:00,장계,9.5,7.5,193.0,12.0,1.5,2.2,1.6840000000000002,0.043,8.2,우수,100.0,100.0
364,2023-03-17 03:00:00,장계,9.3,7.5,185.0,11.8,1.6,2.2,1.699,0.042,8.3,우수,100.0,100.0
365,2023-03-17 04:00:00,장계,9.3,7.5,193.0,12.0,1.5,2.2,1.7080000000000002,0.044,8.3,우수,100.0,100.0
366,2023-03-17 05:00:00,장계,9.3,7.5,193.0,12.0,1.5,2.1,1.739,0.008,8.4,우수,100.0,100.0
367,2023-03-17 06:00:00,장계,9.2,7.5,193.0,11.9,1.5,2.2,1.683,0.003,8.5,우수,100.0,100.0
368,2023-03-17 07:00:00,장계,9.0,7.5,188.0,11.8,1.6,2.2,1.783,0.043,8.5,우수,100.0,100.0
369,2023-03-17 08:00:00,장계,9.3,7.5,193.0,12.0,1.6,2.2,1.7619999999999998,0.043,8.6,우수,100.0,100.0
370,2023-03-17 09:00:00,장계,9.3,7.6,193.0,12.0,1.5,2.2,1.6780000000000002,0.043,8.6,우수,100.0,100.0
371,2023-03-17 10:00:00,장계,9.4,7.6,193.0,12.1,1.7,2.2,1.739,0.008,8.5,우수,100.0,100.0
372,2023-03-17 11:00:00,장계,9.4,7.6,188.0,12.0,1.7,2.5,1.6840000000000002,0.038,7.2,우수,100.0,100.0
373,2023-03-17 12:00:00,장계,9.8,7.6,193.0,12.2,1.7,3.0,1.759,0.039,7.2,우수,100.0,100.0
374,2023-03-17 13:00:00,장계,9.8,7.6,193.0,12.2,1.6,2.6,1.747,,7.8,우수,100.0,100.0
375,2023-03-17 14:00:00,장계,9.9,7.6,192.0,12.2,1.6,2.5,1.673,,7.6,우수,100.0,100.0
376,2023-03-17 15:00:00,장계,9.6,7.7,188.0,12.1,1.5,2.4,1.765,,8.8,우수,100.0,100.0
377,2023-03-17 16:00:00,장계,9.6,7.7,192.0,12.3,1.6,2.4,1.797,,9.9,우수,100.0,100.0
378,2023-03-17 17:00:00,장계,9.6,7.7,193.0,12.4,1.6,2.3,1.707,,9.8,우수,100.0,100.0
379,2023-03-17 18:00:00,장계,9.6,7.7,193.0,12.3,1.4,2.3,1.6869999999999998,,9.3,우수,100.0,100.0
380,2023-03-17 19:00:00,장계,9.5,7.8,185.0,12.0,1.4,2.3,1.655,,8.7,우수,100.0,100.0
381,2023-03-17 20:00:00,장계,9.7,7.7,192.0,12.8,1.3,2.3,1.74,,8.4,우수,100.0,100.0
382,2023-03-17 21:00:00,장계,9.6,7.7,193.0,12.1,1.2,2.2,1.671,,8.2,우수,100.0,100.0
383,2023-03-17 22:00:00,장계,9.4,7.8,187.0,12.1,1.3,2.2,1.72,,8.3,우수,100.0,100.0
384,2023-03-17 23:00:00,장계,9.4,7.6,193.0,11.9,1.1,2.2,1.881,,8.5,우수,100.0,100.0
385,2023-03-18 00:00:00,장계,9.3,7.6,193.0,12.1,1.3,2.2,1.856,,9.3,우수,100.0,100.0
386,2023-03-18 01:00:00,장계,9.2,7.6,193.0,12.1,1.4,2.2,1.775,,9.3,우수,100.0,100.0
387,2023-03-18 02:00:00,장계,9.1,7.7,186.0,12.1,1.5,2.2,1.734,,9.6,우수,100.0,100.0
388,2023-03-18 03:00:00,장계,9.3,7.5,194.0,11.9,1.3,2.2,1.801,,9.7,우수,100.0,100.0
389,2023-03-18 04:00:00,장계,9.1,7.6,193.0,12.0,1.3,2.2,1.69,,10.1,우수,100.0,100.0
390,2023-03-18 05:00:00,장계,9.0,7.5,193.0,11.9,1.4,2.2,1.793,,10.0,우수,100.0,100.0
391,2023-03-18 06:00:00,장계,9.0,7.6,188.0,11.8,1.6,2.2,1.692,,11.0,우수,100.0,100.0
392,2023-03-18 07:00:00,장계,9.2,7.4,196.0,11.5,1.5,2.3,1.743,,11.5,우수,100.0,100.0
393,2023-03-18 08:00:00,장계,9.1,7.5,195.0,11.8,1.5,3.0,1.779,,11.7,우수,100.0,100.0
394,2023-03-18 09:00:00,장계,9.2,7.5,195.0,11.9,1.5,2.7,1.7719999999999998,,11.6,우수,100.0,100.0
395,2023-03-18 10:00:00,장계,9.4,7.7,189.0,12.5,2.0,2.7,1.817,0.009,11.1,우수,100.0,100.0
396,2023-03-18 11:00:00,장계,9.7,7.5,196.0,11.7,1.6,2.6,1.852,0.009,10.6,우수,100.0,100.0
397,2023-03-18 12:00:00,장계,10.0,7.6,196.0,11.9,1.7,2.5,1.719,0.012,9.5,우수,100.0,100.0
398,2023-03-18 13:00:00,장계,10.4,7.6,196.0,12.1,2.0,2.5,1.73,0.015,9.2,우수,100.0,100.0
399,2023-03-18 14:00:00,장계,10.4,7.7,190.0,11.9,2.0,2.6,1.776,0.018,8.6,우수,100.0,100.0
400,2023-03-18 15:00:00,장계,10.6,7.6,194.0,12.2,1.9,2.6,1.811,0.019,9.0,우수,100.0,100.0
401,2023-03-18 16:00:00,장계,10.7,7.6,195.0,12.2,2.2,2.6,1.853,0.02,10.8,우수,100.0,100.0
402,2023-03-18 17:00:00,장계,10.4,7.7,196.0,12.1,1.9,2.6,1.756,0.018,12.0,우수,100.0,100.0
403,2023-03-18 18:00:00,장계,10.0,7.6,191.0,11.9,1.8,2.5,1.626,0.016,11.8,우수,100.0,100.0
404,2023-03-18 19:00:00,장계,10.1,7.6,195.0,12.1,1.8,2.5,1.727,0.017,11.4,우수,100.0,100.0
405,2023-03-18 20:00:00,장계,10.0,7.7,195.0,12.0,1.5,2.4,1.822,0.016,11.4,우수,100.0,100.0
406,2023-03-18 21:00:00,장계,9.9,7.6,195.0,12.0,1.5,2.5,1.673,0.017,11.4,우수,100.0,100.0
407,2023-03-18 22:00:00,장계,9.7,7.5,189.0,11.8,1.5,2.5,1.7719999999999998,0.016,11.2,우수,100.0,100.0
408,2023-03-18 23:00:00,장계,9.7,7.6,194.0,11.9,1.5,2.4,1.692,0.015,11.0,우수,100.0,100.0
409,2023-03-19 00:00:00,장계,9.6,7.6,194.0,11.9,1.5,2.4,1.662,0.029,11.3,우수,100.0,100.0
410,2023-03-19 01:00:00,장계,9.5,7.6,195.0,11.9,1.5,2.4,1.619,0.032,11.3,우수,100.0,100.0
411,2023-03-19 02:00:00,장계,9.3,7.6,189.0,11.7,1.5,2.3,1.73,0.037,11.4,우수,100.0,100.0
412,2023-03-19 03:00:00,장계,9.4,7.6,195.0,11.8,1.5,2.4,1.852,0.035,11.4,우수,100.0,100.0
413,2023-03-19 04:00:00,장계,9.3,7.5,195.0,11.8,1.5,2.3,1.7380000000000002,0.031,11.3,우수,100.0,100.0
414,2023-03-19 05:00:00,장계,9.2,7.5,195.0,11.7,1.5,2.3,1.758,0.035,11.4,우수,100.0,100.0
415,2023-03-19 06:00:00,장계,9.0,7.5,189.0,11.5,1.5,2.2,1.7009999999999998,0.061,11.4,우수,100.0,100.0
416,2023-03-19 07:00:00,장계,9.1,7.5,194.0,11.7,1.7,2.3,1.65,0.057,11.5,우수,100.0,100.0
417,2023-03-19 08:00:00,장계,9.2,7.5,194.0,11.8,1.5,2.3,1.763,0.051,11.3,우수,100.0,100.0
418,2023-03-19 09:00:00,장계,9.3,7.6,194.0,11.9,1.4,2.3,1.761,0.063,10.8,우수,100.0,100.0
419,2023-03-19 10:00:00,장계,9.5,7.6,188.0,11.7,1.6,2.3,1.671,0.057,10.0,우수,100.0,100.0
420,2023-03-19 11:00:00,장계,10.2,7.6,192.0,11.9,1.3,2.3,1.749,0.05,7.8,우수,100.0,100.0
421,2023-03-19 12:00:00,장계,10.5,7.6,192.0,11.9,1.2,2.3,1.7619999999999998,0.022,6.8,우수,100.0,100.0
422,2023-03-19 13:00:00,장계,11.1,7.6,194.0,11.9,1.6,2.2,1.7480000000000002,0.023,6.3,우수,100.0,100.0
423,2023-03-19 14:00:00,장계,10.8,7.6,189.0,11.9,1.9,2.3,1.822,0.027,7.0,우수,100.0,100.0
424,2023-03-19 15:00:00,장계,11.2,7.6,194.0,12.1,1.8,2.3,1.705,0.081,7.2,우수,100.0,100.0
425,2023-03-19 16:00:00,장계,11.3,7.6,194.0,12.1,1.8,2.3,1.784,0.041,8.5,우수,100.0,100.0
426,2023-03-19 17:00:00,장계,10.9,7.7,194.0,12.1,1.5,2.3,1.835,0.029,9.6,우수,100.0,100.0
427,2023-03-19 18:00:00,장계,10.6,7.6,189.0,11.8,1.2,2.4,1.726,0.063,9.9,우수,100.0,100.0
428,2023-03-19 19:00:00,장계,10.9,7.6,194.0,11.9,1.3,2.3,1.905,0.079,9.5,우수,100.0,100.0
429,2023-03-19 20:00:00,장계,10.6,7.6,195.0,11.9,1.3,2.3,1.612,0.028,9.9,우수,100.0,100.0
430,2023-03-19 21:00:00,장계,10.3,7.6,194.0,11.8,1.4,2.3,1.629,0.031,9.9,우수,100.0,100.0
431,2023-03-19 22:00:00,장계,10.3,7.6,189.0,11.6,1.3,2.3,1.6980000000000002,0.03,9.9,우수,100.0,100.0
432,2023-03-19 23:00:00,장계,10.4,7.6,194.0,11.8,1.2,2.3,1.638,0.033,10.0,우수,100.0,100.0
433,2023-03-20 00:00:00,장계,10.2,7.6,194.0,11.8,1.3,2.3,1.815,0.079,10.2,우수,100.0,100.0
434,2023-03-20 01:00:00,장계,9.9,7.6,190.0,12.8,1.5,2.2,1.669,0.047,10.2,우수,100.0,100.0
435,2023-03-20 02:00:00,장계,10.0,7.5,194.0,11.6,1.3,2.2,1.686,0.08,10.3,우수,100.0,100.0
436,2023-03-20 03:00:00,장계,9.9,7.6,194.0,11.7,1.3,2.3,1.672,0.037,10.4,우수,100.0,100.0
437,2023-03-20 04:00:00,장계,9.8,7.6,194.0,11.7,1.3,2.2,1.763,0.077,10.5,우수,100.0,100.0
438,2023-03-20 05:00:00,장계,9.6,7.6,188.0,11.7,1.4,2.2,1.628,0.038,10.5,우수,100.0,100.0
439,2023-03-20 06:00:00,장계,9.7,7.5,194.0,11.5,1.3,2.3,1.669,0.07,10.6,우수,100.0,100.0
440,2023-03-20 07:00:00,장계,9.7,7.6,192.0,11.7,1.4,2.2,1.733,0.094,10.6,우수,100.0,100.0
441,2023-03-20 08:00:00,장계,9.9,7.6,192.0,11.7,1.8,2.3,1.652,0.054,10.7,우수,100.0,100.0
442,2023-03-20 09:00:00,장계,10.0,7.7,187.0,11.8,1.7,2.3,1.739,0.041,9.0,우수,100.0,100.0
443,2023-03-20 10:00:00,장계,10.6,7.6,193.0,11.6,1.8,2.3,1.789,0.041,7.7,우수,100.0,100.0
444,2023-03-20 11:00:00,장계,10.9,7.7,193.0,11.9,1.5,2.3,1.785,0.056,7.5,우수,100.0,100.0
445,2023-03-20 12:00:00,장계,11.0,7.7,193.0,12.0,1.7,2.3,1.749,0.087,7.5,우수,100.0,100.0
446,2023-03-20 13:00:00,장계,,,,,,,1.839,0.088,,,100.0,100.0
447,2023-03-20 14:00:00,장계,,,,,,,,,,,,
448,2023-03-20 15:00:00,장계,,,,,,,,,,,,
449,2023-03-20 16:00:00,장계,,,,,,,,,,,,
450,2023-03-20 17:00:00,장계,,,,,,,,,,,,
451,2023-03-20 18:00:00,장계,,,,,,,,,,,,
452,2023-03-20 19:00:00,장계,,,,,,,,,,,,
453,2023-03-20 20:00:00,장계,,,,,,,,,,,,
454,2023-03-20 21:00:00,장계,,,,,,,1.82,0.029,,,100.0,100.0
455,2023-03-20 22:00:00,장계,11.2,7.7,194.0,12.2,1.7,2.3,1.758,0.03,10.8,우수,100.0,100.0
456,2023-03-20 23:00:00,장계,11.0,7.6,188.0,11.9,1.7,2.3,1.805,0.034,10.5,우수,100.0,100.0
457,2023-03-21 00:00:00,장계,11.4,7.7,193.0,12.0,1.5,2.3,1.822,0.056,10.6,우수,100.0,100.0
458,2023-03-21 01:00:00,장계,11.1,7.6,193.0,12.0,1.5,2.3,1.874,0.055,10.5,우수,100.0,100.0
459,2023-03-21 02:00:00,장계,10.9,7.6,193.0,12.0,1.5,2.2,1.631,0.054,10.6,우수,100.0,100.0
460,2023-03-21 03:00:00,장계,10.6,7.6,188.0,11.8,1.5,2.2,1.63,0.073,10.6,우수,100.0,100.0
461,2023-03-21 04:00:00,장계,10.7,7.6,193.0,12.0,1.4,2.2,1.803,0.072,10.4,우수,100.0,100.0
462,2023-03-21 05:00:00,장계,10.7,7.6,193.0,12.0,1.4,2.2,1.883,0.069,10.4,우수,100.0,100.0
463,2023-03-21 06:00:00,장계,10.6,7.6,193.0,11.9,1.4,2.3,1.669,0.06,10.6,우수,100.0,100.0
464,2023-03-21 07:00:00,장계,10.4,7.6,189.0,11.9,1.4,2.2,1.743,0.036,10.6,우수,100.0,100.0
465,2023-03-21 08:00:00,장계,10.6,7.6,193.0,12.0,1.8,2.3,1.912,0.044,10.5,우수,100.0,100.0
466,2023-03-21 09:00:00,장계,10.9,7.7,192.0,12.1,1.8,2.5,1.773,0.067,9.4,우수,100.0,100.0
467,2023-03-21 10:00:00,장계,11.4,7.7,192.0,12.1,1.7,2.6,1.765,0.046,8.3,우수,100.0,100.0
468,2023-03-21 11:00:00,장계,12.2,7.7,188.0,12.0,1.4,2.6,1.7519999999999998,0.027,6.5,우수,100.0,100.0
469,2023-03-21 12:00:00,장계,13.7,7.7,193.0,11.9,1.2,2.5,1.751,0.049,5.8,우수,100.0,100.0
470,2023-03-21 13:00:00,장계,12.8,7.7,192.0,12.2,1.6,2.6,1.655,0.067,7.1,우수,100.0,100.0
471,2023-03-21 14:00:00,장계,13.1,7.7,192.0,12.2,1.4,2.6,1.753,0.062,7.6,우수,100.0,100.0
472,2023-03-21 15:00:00,장계,13.2,7.7,188.0,11.8,1.8,2.6,1.726,,9.6,우수,100.0,100.0
473,2023-03-21 16:00:00,장계,13.3,7.8,192.0,12.2,1.8,2.7,1.771,,11.1,우수,100.0,100.0
474,2023-03-21 17:00:00,장계,13.1,7.8,192.0,12.2,1.7,2.8,1.676,,11.4,우수,100.0,100.0
475,2023-03-21 18:00:00,장계,12.9,8.0,186.0,12.2,1.8,2.7,1.648,,12.8,우수,100.0,100.0
476,2023-03-21 19:00:00,장계,13.5,7.8,191.0,11.8,1.5,2.7,1.753,,12.5,우수,100.0,100.0
477,2023-03-21 20:00:00,장계,12.5,8.0,191.0,12.3,1.6,2.5,1.6869999999999998,,12.6,우수,100.0,100.0
478,2023-03-21 21:00:00,장계,11.6,8.0,192.0,12.5,1.7,2.6,1.683,,13.0,우수,100.0,100.0
479,2023-03-21 22:00:00,장계,11.2,8.0,186.0,12.4,2.0,2.5,1.693,,13.0,우수,100.0,100.0
480,2023-03-21 23:00:00,장계,11.5,7.9,191.0,12.1,1.8,2.5,1.683,,13.7,우수,100.0,100.0
481,2023-03-22 00:00:00,장계,11.5,8.1,191.0,12.4,1.8,2.4,1.72,,14.5,우수,100.0,100.0
482,2023-03-22 01:00:00,장계,11.2,8.0,191.0,12.4,1.7,2.4,1.672,,14.6,우수,100.0,100.0
483,2023-03-22 02:00:00,장계,10.9,8.1,185.0,12.4,1.9,2.4,1.723,,14.7,우수,100.0,100.0
484,2023-03-22 03:00:00,장계,11.3,7.8,192.0,12.0,1.7,2.4,1.824,,14.6,우수,100.0,100.0
485,2023-03-22 04:00:00,장계,11.1,7.9,192.0,12.1,1.7,2.5,1.778,,14.6,우수,100.0,100.0
486,2023-03-22 05:00:00,장계,10.9,7.9,192.0,12.2,1.6,2.4,1.742,,15.3,우수,100.0,100.0
487,2023-03-22 06:00:00,장계,10.6,8.0,188.0,12.5,1.7,2.4,1.717,,15.7,우수,100.0,100.0
488,2023-03-22 07:00:00,장계,10.7,7.7,192.0,12.2,1.7,2.4,1.77,,15.5,우수,100.0,100.0
489,2023-03-22 08:00:00,장계,10.8,7.9,192.0,12.2,1.9,2.4,1.711,,14.8,우수,100.0,100.0
490,2023-03-22 09:00:00,장계,11.3,7.8,194.0,12.0,1.9,2.4,1.776,,12.2,우수,100.0,100.0
491,2023-03-22 10:00:00,장계,11.9,7.7,190.0,12.9,1.9,2.3,1.6569999999999998,,10.8,우수,100.0,100.0
492,2023-03-22 11:00:00,장계,11.9,7.8,193.0,12.2,1.9,2.4,1.787,,11.2,우수,100.0,100.0
493,2023-03-22 12:00:00,장계,11.9,8.1,191.0,12.6,1.8,2.4,1.722,,11.2,우수,100.0,100.0
494,2023-03-22 13:00:00,장계,12.5,8.0,192.0,12.4,1.7,2.4,1.717,,10.4,우수,100.0,100.0
495,2023-03-22 14:00:00,장계,,,,,,2.4,1.79,,10.9,,100.0,100.0
496,2023-03-22 15:00:00,장계,13.2,8.0,193.0,12.3,1.6,2.4,1.818,,9.9,우수,100.0,100.0
497,2023-03-22 16:00:00,장계,13.4,8.0,192.0,12.2,1.7,2.4,1.773,,11.6,우수,100.0,100.0
498,2023-03-22 17:00:00,장계,13.2,8.1,192.0,12.3,1.6,2.4,1.766,,14.1,우수,100.0,100.0
499,2023-03-22 18:00:00,장계,12.5,8.1,187.0,12.3,1.7,2.4,1.715,,14.7,우수,100.0,100.0
500,2023-03-22 19:00:00,장계,12.8,8.1,192.0,12.4,1.6,2.4,1.764,,14.3,우수,100.0,100.0
501,2023-03-22 20:00:00,장계,13.2,8.0,192.0,12.2,1.5,2.2,1.771,,13.4,우수,100.0,100.0
502,2023-03-22 21:00:00,장계,13.1,7.9,195.0,12.0,1.6,2.3,1.757,,13.3,우수,100.0,100.0
503,2023-03-22 22:00:00,장계,12.0,8.0,189.0,12.9,1.8,2.3,1.768,,14.8,우수,100.0,100.0
504,2023-03-22 23:00:00,장계,12.3,8.0,194.0,12.3,1.7,2.4,1.905,,14.1,우수,100.0,100.0
505,2023-03-23 00:00:00,장계,12.9,7.8,194.0,11.9,1.7,2.3,1.721,,13.0,우수,100.0,100.0
506,2023-03-23 01:00:00,장계,12.4,7.9,193.0,12.0,1.8,2.3,1.862,,14.1,우수,100.0,100.0
