no,m_date,loc,temp,ph,ec,do,toc,tn,tp,clola-a,g_rtwqi,rtwqi,rtwqi_n
1,2023-03-02 00:00:00,안동댐하류,4.5,7.3,172.0,11.3,2.2,1.248,0.008,4.5,우수,,
2,2023-03-02 01:00:00,안동댐하류,4.6,7.3,172.0,11.4,2.3,1.32,0.008,4.8,우수,,
3,2023-03-02 02:00:00,안동댐하류,4.5,7.3,172.0,11.4,2.3,1.364,0.008,4.7,우수,,
4,2023-03-02 03:00:00,안동댐하류,4.4,7.3,172.0,11.4,2.2,1.3230000000000002,0.008,4.6,우수,,
5,2023-03-02 04:00:00,안동댐하류,4.4,7.3,172.0,11.4,2.2,1.291,0.008,4.8,우수,,
6,2023-03-02 05:00:00,안동댐하류,4.4,7.3,172.0,11.4,2.2,1.287,0.008,4.8,우수,,
7,2023-03-02 06:00:00,안동댐하류,4.3,7.3,172.0,11.3,2.2,1.287,0.008,4.6,우수,,
8,2023-03-02 07:00:00,안동댐하류,4.2,7.3,172.0,11.4,2.3,1.2990000000000002,0.008,4.6,우수,,
9,2023-03-02 08:00:00,안동댐하류,4.2,7.3,172.0,11.4,2.2,1.338,0.008,4.6,우수,,
10,2023-03-02 09:00:00,안동댐하류,4.5,7.3,172.0,11.2,2.3,1.337,0.008,4.4,우수,,
11,2023-03-02 10:00:00,안동댐하류,4.7,7.3,172.0,11.3,2.2,1.301,0.008,4.1,우수,,
12,2023-03-02 11:00:00,안동댐하류,,,,,,,,,,,
13,2023-03-02 12:00:00,안동댐하류,,,,,,,,,,,
14,2023-03-02 13:00:00,안동댐하류,,,,,2.3,1.35,0.011,3.8,,100.0,100.0
15,2023-03-02 14:00:00,안동댐하류,5.0,7.3,172.0,10.9,2.3,1.344,0.01,3.8,우수,100.0,100.0
16,2023-03-02 15:00:00,안동댐하류,5.2,7.3,172.0,11.0,2.2,1.311,0.008,3.9,우수,100.0,100.0
17,2023-03-02 16:00:00,안동댐하류,5.0,7.3,172.0,10.9,2.2,1.332,0.008,4.0,우수,100.0,100.0
18,2023-03-02 17:00:00,안동댐하류,4.7,7.3,172.0,10.8,2.2,1.334,0.009,4.4,우수,100.0,100.0
19,2023-03-02 18:00:00,안동댐하류,4.7,7.3,172.0,10.8,2.2,1.285,0.009,4.1,우수,100.0,100.0
20,2023-03-02 19:00:00,안동댐하류,4.6,7.3,172.0,10.8,2.2,1.279,0.008,4.2,우수,100.0,100.0
21,2023-03-02 20:00:00,안동댐하류,4.6,7.3,172.0,10.8,2.2,1.288,0.008,4.2,우수,100.0,100.0
22,2023-03-02 21:00:00,안동댐하류,4.6,7.3,172.0,10.8,2.2,1.307,0.008,4.5,우수,100.0,100.0
23,2023-03-02 22:00:00,안동댐하류,4.7,7.3,172.0,10.9,2.3,1.307,0.008,4.4,우수,100.0,100.0
24,2023-03-02 23:00:00,안동댐하류,4.7,7.3,172.0,11.0,2.3,1.274,0.008,4.6,우수,100.0,100.0
25,2023-03-03 00:00:00,안동댐하류,4.7,7.3,172.0,11.0,2.2,1.315,0.008,4.6,우수,100.0,100.0
26,2023-03-03 01:00:00,안동댐하류,4.7,7.3,172.0,11.0,2.2,1.103,0.008,4.5,우수,100.0,100.0
27,2023-03-03 02:00:00,안동댐하류,4.6,7.3,172.0,10.9,2.2,1.206,0.008,4.7,우수,100.0,100.0
28,2023-03-03 03:00:00,안동댐하류,4.5,7.3,172.0,10.9,2.2,1.271,0.008,4.4,우수,100.0,100.0
29,2023-03-03 04:00:00,안동댐하류,4.4,7.3,172.0,10.8,2.2,1.242,0.007,4.0,우수,100.0,100.0
30,2023-03-03 05:00:00,안동댐하류,4.3,7.3,172.0,10.8,2.3,1.249,0.007,4.4,우수,100.0,100.0
31,2023-03-03 06:00:00,안동댐하류,4.3,7.3,172.0,10.9,2.2,1.258,0.007,4.3,우수,100.0,100.0
32,2023-03-03 07:00:00,안동댐하류,4.3,7.3,172.0,10.8,2.3,1.246,0.007,4.7,우수,100.0,100.0
33,2023-03-03 08:00:00,안동댐하류,4.2,7.3,172.0,10.8,2.4,1.331,0.007,4.3,우수,100.0,100.0
34,2023-03-03 09:00:00,안동댐하류,4.5,7.3,172.0,10.6,2.3,1.236,0.007,4.4,우수,100.0,100.0
35,2023-03-03 10:00:00,안동댐하류,4.7,7.3,172.0,10.6,2.3,1.166,0.007,4.0,우수,100.0,100.0
36,2023-03-03 11:00:00,안동댐하류,4.8,7.3,172.0,10.6,2.2,1.169,0.007,3.9,우수,100.0,100.0
37,2023-03-03 12:00:00,안동댐하류,4.9,7.3,172.0,10.7,2.2,1.225,0.007,4.1,우수,100.0,100.0
38,2023-03-03 13:00:00,안동댐하류,5.0,7.3,172.0,10.7,2.2,1.239,0.007,4.2,우수,100.0,100.0
39,2023-03-03 14:00:00,안동댐하류,5.2,7.3,172.0,10.8,2.2,1.223,0.007,3.9,우수,100.0,100.0
40,2023-03-03 15:00:00,안동댐하류,5.3,7.3,172.0,10.9,2.2,1.254,0.007,4.0,우수,100.0,100.0
41,2023-03-03 16:00:00,안동댐하류,5.1,7.3,172.0,10.8,2.3,1.3019999999999998,0.007,4.2,우수,100.0,100.0
42,2023-03-03 17:00:00,안동댐하류,4.8,7.3,172.0,10.6,2.2,1.287,0.007,4.5,우수,100.0,100.0
43,2023-03-03 18:00:00,안동댐하류,4.7,7.3,172.0,10.5,2.2,1.242,0.007,4.1,우수,100.0,100.0
44,2023-03-03 19:00:00,안동댐하류,4.7,7.3,172.0,10.6,2.2,1.253,0.007,4.6,우수,100.0,100.0
45,2023-03-03 20:00:00,안동댐하류,4.7,7.3,172.0,10.6,2.2,1.311,0.007,4.3,우수,100.0,100.0
46,2023-03-03 21:00:00,안동댐하류,4.7,7.3,172.0,10.6,2.2,1.3030000000000002,0.007,4.2,우수,100.0,100.0
47,2023-03-03 22:00:00,안동댐하류,4.7,7.3,172.0,10.5,2.3,1.256,0.007,4.3,우수,100.0,100.0
48,2023-03-03 23:00:00,안동댐하류,4.8,7.3,172.0,10.8,2.2,1.253,0.007,4.6,우수,100.0,100.0
49,2023-03-04 00:00:00,안동댐하류,4.7,7.3,172.0,10.6,2.2,1.261,0.007,4.6,우수,100.0,100.0
50,2023-03-04 01:00:00,안동댐하류,4.7,7.3,172.0,10.6,2.2,1.232,0.007,4.4,우수,100.0,100.0
51,2023-03-04 02:00:00,안동댐하류,4.6,7.3,172.0,10.6,2.2,1.196,0.007,4.4,우수,100.0,100.0
52,2023-03-04 03:00:00,안동댐하류,4.6,7.3,172.0,10.5,2.2,1.18,0.007,4.3,우수,100.0,100.0
53,2023-03-04 04:00:00,안동댐하류,4.5,7.3,172.0,10.5,2.3,1.188,0.007,4.4,우수,100.0,100.0
54,2023-03-04 05:00:00,안동댐하류,4.5,7.3,172.0,10.6,2.3,1.236,0.007,4.1,우수,100.0,100.0
55,2023-03-04 06:00:00,안동댐하류,4.4,7.3,172.0,10.5,2.2,1.246,0.007,4.6,우수,100.0,100.0
56,2023-03-04 07:00:00,안동댐하류,4.4,7.3,172.0,10.6,2.3,1.204,0.007,4.3,우수,100.0,100.0
57,2023-03-04 08:00:00,안동댐하류,4.4,7.3,172.0,10.5,2.2,1.238,0.008,4.4,우수,100.0,100.0
58,2023-03-04 09:00:00,안동댐하류,4.6,7.3,172.0,10.4,2.2,1.273,0.008,4.4,우수,100.0,100.0
59,2023-03-04 10:00:00,안동댐하류,4.7,7.3,172.0,10.4,2.2,1.226,0.008,4.4,우수,100.0,100.0
60,2023-03-04 11:00:00,안동댐하류,4.8,7.3,172.0,10.5,2.2,1.247,0.008,4.4,우수,100.0,100.0
61,2023-03-04 12:00:00,안동댐하류,4.8,7.3,172.0,10.5,2.3,1.088,0.007,4.4,우수,100.0,100.0
62,2023-03-04 13:00:00,안동댐하류,4.9,7.3,172.0,10.4,2.2,1.146,0.007,4.6,우수,100.0,100.0
63,2023-03-04 14:00:00,안동댐하류,5.0,7.3,172.0,10.5,2.2,1.237,0.007,4.2,우수,100.0,100.0
64,2023-03-04 15:00:00,안동댐하류,5.1,7.3,172.0,10.5,2.2,1.268,0.007,4.5,우수,100.0,100.0
65,2023-03-04 16:00:00,안동댐하류,5.1,7.3,172.0,10.5,2.2,1.246,0.007,4.4,우수,100.0,100.0
66,2023-03-04 17:00:00,안동댐하류,4.9,7.3,172.0,10.4,2.3,1.246,0.007,4.7,우수,100.0,100.0
67,2023-03-04 18:00:00,안동댐하류,4.8,7.3,172.0,10.4,2.3,1.266,0.008,4.5,우수,100.0,100.0
68,2023-03-04 19:00:00,안동댐하류,4.8,7.3,172.0,10.5,2.2,1.231,0.008,4.4,우수,100.0,100.0
69,2023-03-04 20:00:00,안동댐하류,4.8,7.3,172.0,10.3,2.2,1.206,0.007,4.3,우수,100.0,100.0
70,2023-03-04 21:00:00,안동댐하류,4.8,7.3,172.0,10.3,2.1,1.221,0.007,4.2,우수,100.0,100.0
71,2023-03-04 22:00:00,안동댐하류,4.8,7.3,172.0,10.3,2.2,1.246,0.007,4.4,우수,100.0,100.0
72,2023-03-04 23:00:00,안동댐하류,4.8,7.3,172.0,10.5,2.3,1.243,0.007,4.6,우수,100.0,100.0
73,2023-03-05 00:00:00,안동댐하류,4.9,7.3,172.0,10.4,2.2,1.195,0.007,4.6,우수,100.0,100.0
74,2023-03-05 01:00:00,안동댐하류,4.9,7.3,172.0,10.4,2.2,1.167,0.008,4.6,우수,100.0,100.0
75,2023-03-05 02:00:00,안동댐하류,4.9,7.3,172.0,10.5,2.2,1.179,0.008,4.8,우수,100.0,100.0
76,2023-03-05 03:00:00,안동댐하류,4.8,7.3,172.0,10.3,2.2,1.223,0.008,4.8,우수,100.0,100.0
77,2023-03-05 04:00:00,안동댐하류,4.8,7.3,172.0,10.2,2.2,1.213,0.008,4.7,우수,91.72,91.72
78,2023-03-05 05:00:00,안동댐하류,4.7,7.3,172.0,10.3,2.2,1.204,0.008,4.6,우수,91.72,91.72
79,2023-03-05 06:00:00,안동댐하류,4.7,7.3,172.0,10.3,2.2,1.252,0.008,4.3,우수,91.72,91.72
80,2023-03-05 07:00:00,안동댐하류,4.7,7.3,172.0,10.3,2.3,1.26,0.008,4.4,우수,91.72,91.72
81,2023-03-05 08:00:00,안동댐하류,4.7,7.3,172.0,9.9,2.3,1.218,0.008,4.6,우수,91.64,91.64
82,2023-03-05 09:00:00,안동댐하류,4.8,7.3,172.0,10.3,2.2,1.19,0.008,4.4,우수,91.64,91.64
83,2023-03-05 10:00:00,안동댐하류,5.0,7.3,172.0,10.4,2.2,1.188,0.008,4.7,우수,91.64,91.64
84,2023-03-05 11:00:00,안동댐하류,5.1,7.3,172.0,10.4,2.2,1.187,0.008,4.6,우수,91.64,91.64
85,2023-03-05 12:00:00,안동댐하류,5.3,7.3,171.0,10.5,2.2,1.173,0.008,5.0,우수,91.64,91.64
86,2023-03-05 13:00:00,안동댐하류,5.4,7.3,171.0,10.4,2.2,1.328,0.008,4.9,우수,91.64,91.64
87,2023-03-05 14:00:00,안동댐하류,5.5,7.3,171.0,10.4,2.2,1.41,0.008,4.5,우수,91.64,91.64
88,2023-03-05 15:00:00,안동댐하류,5.7,7.4,171.0,10.5,2.3,1.208,0.008,4.5,우수,91.64,91.64
89,2023-03-05 16:00:00,안동댐하류,5.4,7.3,171.0,10.2,2.2,1.207,0.008,5.1,우수,91.72,91.72
90,2023-03-05 17:00:00,안동댐하류,5.2,7.3,172.0,9.9,2.2,1.209,0.008,5.0,우수,91.64,91.64
91,2023-03-05 18:00:00,안동댐하류,5.1,7.3,172.0,10.0,2.2,1.242,0.008,5.2,우수,91.5,91.5
92,2023-03-05 19:00:00,안동댐하류,5.0,7.3,172.0,10.0,2.3,1.275,0.008,5.2,우수,91.3,91.3
93,2023-03-05 20:00:00,안동댐하류,5.0,7.3,172.0,10.2,2.2,1.278,0.008,5.0,우수,91.3,91.3
94,2023-03-05 21:00:00,안동댐하류,5.0,7.3,172.0,10.0,2.3,1.274,0.008,5.0,우수,91.06,91.06
95,2023-03-05 22:00:00,안동댐하류,5.0,7.3,172.0,10.2,2.2,1.264,0.008,5.1,우수,90.78,90.78
96,2023-03-05 23:00:00,안동댐하류,5.0,7.3,172.0,10.3,2.3,1.254,0.008,5.3,우수,90.78,90.78
97,2023-03-06 00:00:00,안동댐하류,5.0,7.4,172.0,9.8,2.2,1.288,0.008,5.1,우수,90.45,90.45
98,2023-03-06 01:00:00,안동댐하류,5.1,7.4,172.0,10.2,2.2,1.415,0.008,5.2,우수,90.45,90.45
99,2023-03-06 02:00:00,안동댐하류,5.0,7.4,172.0,10.0,2.3,1.543,0.008,5.0,우수,90.09,90.09
100,2023-03-06 03:00:00,안동댐하류,5.0,7.4,172.0,9.9,2.2,1.206,0.008,5.4,우수,89.69,89.69
101,2023-03-06 04:00:00,안동댐하류,5.0,7.4,172.0,10.2,2.2,1.196,0.008,5.1,우수,89.26,89.26
102,2023-03-06 05:00:00,안동댐하류,5.0,7.4,172.0,10.0,2.2,1.209,0.008,5.0,우수,89.26,89.26
103,2023-03-06 06:00:00,안동댐하류,4.9,7.4,172.0,9.4,2.2,1.25,0.008,5.3,우수,89.26,89.26
104,2023-03-06 07:00:00,안동댐하류,4.9,7.4,172.0,10.0,2.2,1.254,0.008,4.8,우수,89.26,89.26
105,2023-03-06 08:00:00,안동댐하류,4.8,7.4,172.0,9.7,2.3,1.236,0.008,5.2,우수,89.26,89.26
106,2023-03-06 09:00:00,안동댐하류,5.0,7.3,172.0,9.6,2.2,1.234,0.008,5.5,우수,89.26,89.26
107,2023-03-06 10:00:00,안동댐하류,5.2,7.3,172.0,9.7,2.2,1.244,0.008,5.0,우수,89.26,89.26
108,2023-03-06 11:00:00,안동댐하류,5.3,7.4,171.0,9.9,2.2,1.258,0.008,4.8,우수,88.81,88.81
109,2023-03-06 12:00:00,안동댐하류,5.4,7.4,171.0,9.8,2.2,1.244,0.008,5.3,우수,88.81,88.81
110,2023-03-06 13:00:00,안동댐하류,,,,,,,,3.8,,,
111,2023-03-06 14:00:00,안동댐하류,5.6,7.1,171.0,9.6,,,,5.0,우수,88.08,88.08
112,2023-03-06 15:00:00,안동댐하류,5.9,7.2,171.0,9.3,,1.25,0.01,5.0,우수,88.0,88.0
113,2023-03-06 16:00:00,안동댐하류,5.6,7.2,171.0,8.9,2.3,1.259,0.009,5.4,우수,88.0,88.0
114,2023-03-06 17:00:00,안동댐하류,5.2,7.2,172.0,8.6,2.3,1.272,0.009,5.2,우수,88.0,88.0
115,2023-03-06 18:00:00,안동댐하류,5.1,7.2,172.0,8.5,2.3,1.264,0.009,4.8,우수,88.0,88.0
116,2023-03-06 19:00:00,안동댐하류,5.1,7.3,172.0,8.4,2.3,1.25,0.009,4.9,우수,88.0,88.0
117,2023-03-06 20:00:00,안동댐하류,5.1,7.3,172.0,8.4,2.3,1.244,0.009,5.2,우수,87.96,87.96
118,2023-03-06 21:00:00,안동댐하류,5.1,7.3,172.0,8.4,2.3,1.254,0.008,5.4,우수,87.96,87.96
119,2023-03-06 22:00:00,안동댐하류,5.0,7.3,172.0,8.4,2.3,1.278,0.009,5.4,우수,87.96,87.96
120,2023-03-06 23:00:00,안동댐하류,5.0,7.3,172.0,8.4,2.3,1.28,0.008,5.1,우수,87.96,87.96
121,2023-03-07 00:00:00,안동댐하류,5.1,7.3,172.0,8.5,2.3,1.277,0.008,5.3,우수,87.89,87.89
122,2023-03-07 01:00:00,안동댐하류,5.3,7.3,172.0,8.6,2.3,1.2919999999999998,0.008,5.3,우수,87.92,87.92
123,2023-03-07 02:00:00,안동댐하류,5.3,7.3,172.0,8.7,2.3,1.275,0.008,5.5,우수,88.14,88.14
124,2023-03-07 03:00:00,안동댐하류,5.3,7.3,172.0,8.6,2.3,1.255,0.008,5.4,우수,88.21,88.21
125,2023-03-07 04:00:00,안동댐하류,5.2,7.3,172.0,8.6,2.3,1.27,0.008,5.4,우수,88.21,88.21
126,2023-03-07 05:00:00,안동댐하류,5.1,7.3,172.0,8.5,2.2,1.2919999999999998,0.008,5.4,우수,88.21,88.21
127,2023-03-07 06:00:00,안동댐하류,5.1,7.3,172.0,8.5,2.3,1.289,0.008,5.3,우수,88.21,88.21
128,2023-03-07 07:00:00,안동댐하류,5.0,7.3,172.0,8.5,2.3,1.254,0.008,5.1,우수,88.21,88.21
129,2023-03-07 08:00:00,안동댐하류,5.0,7.3,172.0,8.5,2.3,1.247,0.008,5.4,우수,88.21,88.21
130,2023-03-07 09:00:00,안동댐하류,5.0,7.3,172.0,8.4,2.3,1.294,0.008,5.1,우수,88.21,88.21
131,2023-03-07 10:00:00,안동댐하류,5.1,7.3,172.0,8.4,2.3,1.2990000000000002,0.008,5.1,우수,88.21,88.21
132,2023-03-07 11:00:00,안동댐하류,5.1,7.3,172.0,8.5,2.3,1.28,0.008,5.0,우수,88.21,88.21
133,2023-03-07 12:00:00,안동댐하류,5.2,7.3,172.0,8.5,2.2,1.253,0.008,5.0,우수,88.21,88.21
134,2023-03-07 13:00:00,안동댐하류,5.4,7.3,172.0,8.5,2.3,1.218,0.008,4.9,우수,88.21,88.21
135,2023-03-07 14:00:00,안동댐하류,5.5,7.3,172.0,8.5,2.2,1.234,0.007,4.7,우수,88.21,88.21
136,2023-03-07 15:00:00,안동댐하류,5.7,7.3,172.0,8.6,2.3,1.277,0.007,4.7,우수,88.21,88.21
137,2023-03-07 16:00:00,안동댐하류,5.5,7.3,172.0,8.6,2.2,1.3159999999999998,0.007,5.0,우수,88.21,88.21
138,2023-03-07 17:00:00,안동댐하류,5.2,7.3,172.0,8.5,2.2,1.296,0.008,4.9,우수,88.21,88.21
139,2023-03-07 18:00:00,안동댐하류,5.1,7.3,172.0,8.4,2.2,1.315,0.007,4.8,우수,88.21,88.21
140,2023-03-07 19:00:00,안동댐하류,5.1,7.3,172.0,8.5,2.3,1.3259999999999998,0.007,5.1,우수,88.21,88.21
141,2023-03-07 20:00:00,안동댐하류,5.1,7.3,172.0,8.5,2.2,1.294,0.007,5.0,우수,88.21,88.21
142,2023-03-07 21:00:00,안동댐하류,5.0,7.3,172.0,8.5,2.3,1.295,0.007,4.9,우수,88.21,88.21
143,2023-03-07 22:00:00,안동댐하류,5.0,7.3,172.0,8.5,2.3,1.347,0.007,4.7,우수,88.21,88.21
144,2023-03-07 23:00:00,안동댐하류,5.0,7.3,172.0,8.5,2.3,1.356,0.008,4.8,우수,88.21,88.21
145,2023-03-08 00:00:00,안동댐하류,5.2,7.3,172.0,8.6,2.3,1.293,0.008,5.2,우수,88.21,88.21
146,2023-03-08 01:00:00,안동댐하류,5.3,7.3,172.0,8.6,2.3,1.257,0.008,5.1,우수,88.21,88.21
147,2023-03-08 02:00:00,안동댐하류,5.3,7.3,172.0,8.6,2.2,1.271,0.007,4.9,우수,88.21,88.21
148,2023-03-08 03:00:00,안동댐하류,5.3,7.3,172.0,8.6,2.3,1.3119999999999998,0.007,4.8,우수,88.21,88.21
149,2023-03-08 04:00:00,안동댐하류,5.2,7.3,172.0,8.6,2.3,1.264,0.007,5.1,우수,88.21,88.21
150,2023-03-08 05:00:00,안동댐하류,5.2,7.3,172.0,8.7,2.2,1.175,0.007,5.0,우수,88.21,88.21
151,2023-03-08 06:00:00,안동댐하류,5.2,7.4,172.0,8.7,2.3,1.1840000000000002,0.008,4.8,우수,88.21,88.21
152,2023-03-08 07:00:00,안동댐하류,5.2,7.4,172.0,8.7,2.4,1.238,0.008,4.8,우수,88.21,88.21
153,2023-03-08 08:00:00,안동댐하류,5.1,7.3,172.0,8.7,2.3,1.273,0.008,4.8,우수,88.21,88.21
154,2023-03-08 09:00:00,안동댐하류,4.9,7.3,172.0,8.5,2.3,1.27,0.008,4.3,우수,88.21,88.21
155,2023-03-08 10:00:00,안동댐하류,5.0,7.3,172.0,8.5,2.2,1.24,0.007,4.3,우수,88.21,88.21
156,2023-03-08 11:00:00,안동댐하류,,,,,,1.217,0.007,,,88.36,88.36
157,2023-03-08 12:00:00,안동댐하류,,,,,,,,,,,
158,2023-03-08 13:00:00,안동댐하류,,,,,,,,,,,
159,2023-03-08 14:00:00,안동댐하류,,,,,,,,,,,
160,2023-03-08 15:00:00,안동댐하류,5.7,7.2,168.0,11.0,2.3,1.267,0.008,4.0,우수,89.14,89.14
161,2023-03-08 16:00:00,안동댐하류,5.4,7.2,168.0,11.4,2.4,1.267,0.008,4.1,우수,89.75,89.75
162,2023-03-08 17:00:00,안동댐하류,5.0,7.2,169.0,11.6,2.4,1.27,0.008,4.2,우수,90.3,90.3
163,2023-03-08 18:00:00,안동댐하류,4.9,7.2,169.0,11.9,2.3,1.283,0.008,4.2,우수,90.82,90.82
164,2023-03-08 19:00:00,안동댐하류,4.9,7.2,169.0,12.2,2.4,1.307,0.008,4.0,우수,91.21,91.21
165,2023-03-08 20:00:00,안동댐하류,5.0,7.2,169.0,12.4,2.3,1.314,0.008,4.1,우수,91.49,91.49
166,2023-03-08 21:00:00,안동댐하류,5.0,7.2,169.0,12.5,2.4,1.328,0.008,4.1,우수,91.69,91.69
167,2023-03-08 22:00:00,안동댐하류,5.1,7.3,169.0,12.7,2.3,1.354,0.008,4.1,우수,100.0,100.0
168,2023-03-08 23:00:00,안동댐하류,5.2,7.3,169.0,12.8,2.3,1.19,0.007,4.4,우수,100.0,100.0
169,2023-03-09 00:00:00,안동댐하류,5.2,7.3,169.0,12.9,2.3,1.267,0.007,4.5,우수,100.0,100.0
170,2023-03-09 01:00:00,안동댐하류,5.1,7.3,169.0,12.8,2.3,1.332,0.008,4.3,우수,100.0,100.0
171,2023-03-09 02:00:00,안동댐하류,5.1,7.3,169.0,12.9,2.3,1.362,0.007,4.4,우수,100.0,100.0
172,2023-03-09 03:00:00,안동댐하류,5.1,7.3,169.0,13.0,2.3,1.38,0.007,4.4,우수,100.0,100.0
173,2023-03-09 04:00:00,안동댐하류,5.1,7.3,169.0,13.0,2.3,1.307,0.008,4.2,우수,100.0,100.0
174,2023-03-09 05:00:00,안동댐하류,5.1,7.3,169.0,12.9,2.3,1.286,0.008,4.2,우수,100.0,100.0
175,2023-03-09 06:00:00,안동댐하류,5.1,7.3,169.0,13.0,2.3,1.286,0.008,4.0,우수,100.0,100.0
176,2023-03-09 07:00:00,안동댐하류,5.1,7.3,169.0,13.0,2.3,1.334,0.008,4.2,우수,100.0,100.0
177,2023-03-09 08:00:00,안동댐하류,5.1,7.3,169.0,12.9,2.2,1.348,0.008,4.4,우수,100.0,100.0
178,2023-03-09 09:00:00,안동댐하류,5.1,7.3,169.0,12.9,2.3,1.298,0.008,4.4,우수,100.0,100.0
179,2023-03-09 10:00:00,안동댐하류,5.2,7.3,168.0,13.0,2.3,1.319,0.008,4.4,우수,100.0,100.0
180,2023-03-09 11:00:00,안동댐하류,5.3,7.3,168.0,13.0,2.3,1.325,0.008,4.5,우수,100.0,100.0
181,2023-03-09 12:00:00,안동댐하류,5.4,7.3,168.0,13.0,2.3,1.275,0.007,4.3,우수,100.0,100.0
182,2023-03-09 13:00:00,안동댐하류,5.6,7.3,168.0,13.0,2.3,1.266,0.007,4.4,우수,100.0,100.0
183,2023-03-09 14:00:00,안동댐하류,5.7,7.3,168.0,13.1,2.3,1.288,0.007,4.3,우수,100.0,100.0
184,2023-03-09 15:00:00,안동댐하류,5.9,7.3,168.0,13.2,2.3,1.306,0.007,4.3,우수,100.0,100.0
185,2023-03-09 16:00:00,안동댐하류,5.8,7.3,168.0,13.2,2.3,1.376,0.007,4.9,우수,100.0,100.0
186,2023-03-09 17:00:00,안동댐하류,5.5,7.3,168.0,13.2,2.3,1.412,0.008,5.1,우수,100.0,100.0
187,2023-03-09 18:00:00,안동댐하류,5.4,7.3,168.0,13.1,2.3,1.365,0.008,4.8,우수,100.0,100.0
188,2023-03-09 19:00:00,안동댐하류,5.4,7.3,168.0,13.1,2.4,1.338,0.008,4.8,우수,100.0,100.0
189,2023-03-09 20:00:00,안동댐하류,5.4,7.3,168.0,13.1,2.3,1.358,0.008,5.2,우수,100.0,100.0
190,2023-03-09 21:00:00,안동댐하류,5.3,7.3,168.0,13.1,2.3,1.3259999999999998,0.008,5.0,우수,100.0,100.0
191,2023-03-09 22:00:00,안동댐하류,5.4,7.3,168.0,13.1,2.3,1.272,0.008,5.1,우수,100.0,100.0
192,2023-03-09 23:00:00,안동댐하류,5.5,7.3,168.0,13.2,2.3,1.291,0.008,4.9,우수,100.0,100.0
193,2023-03-10 00:00:00,안동댐하류,5.6,7.3,168.0,13.1,2.3,1.304,0.009,5.1,우수,100.0,100.0
194,2023-03-10 01:00:00,안동댐하류,5.6,7.4,168.0,13.2,2.3,1.26,0.009,5.2,우수,100.0,100.0
195,2023-03-10 02:00:00,안동댐하류,5.5,7.3,168.0,13.1,2.3,1.257,0.008,5.0,우수,100.0,100.0
196,2023-03-10 03:00:00,안동댐하류,5.4,7.4,168.0,13.1,2.3,1.286,0.008,5.1,우수,100.0,100.0
197,2023-03-10 04:00:00,안동댐하류,5.5,7.4,168.0,13.2,2.3,1.286,0.008,5.2,우수,100.0,100.0
198,2023-03-10 05:00:00,안동댐하류,5.5,7.4,168.0,13.2,2.3,1.278,0.008,5.3,우수,100.0,100.0
199,2023-03-10 06:00:00,안동댐하류,5.5,7.4,168.0,13.2,2.3,1.278,0.008,4.9,우수,100.0,100.0
200,2023-03-10 07:00:00,안동댐하류,5.4,7.4,168.0,13.2,2.3,1.274,0.008,4.9,우수,100.0,100.0
201,2023-03-10 08:00:00,안동댐하류,5.3,7.4,168.0,13.1,2.3,1.256,0.008,4.9,우수,100.0,100.0
202,2023-03-10 09:00:00,안동댐하류,5.0,7.3,168.0,12.9,2.3,1.249,0.008,4.4,우수,100.0,100.0
203,2023-03-10 10:00:00,안동댐하류,5.2,7.3,168.0,12.9,2.3,1.254,0.008,4.2,우수,100.0,100.0
204,2023-03-10 11:00:00,안동댐하류,5.3,7.3,168.0,12.9,2.3,1.228,0.008,4.1,우수,100.0,100.0
205,2023-03-10 12:00:00,안동댐하류,5.6,7.3,168.0,11.7,,,,3.9,우수,100.0,100.0
206,2023-03-10 13:00:00,안동댐하류,5.6,7.3,168.0,11.3,,,,4.1,우수,100.0,100.0
207,2023-03-10 14:00:00,안동댐하류,5.6,7.3,168.0,10.1,,,,4.3,우수,100.0,100.0
208,2023-03-10 15:00:00,안동댐하류,5.5,7.3,168.0,8.3,2.3,1.6269999999999998,0.008,4.9,우수,91.71,91.71
209,2023-03-10 16:00:00,안동댐하류,5.5,7.4,168.0,5.9,2.3,1.885,0.008,5.3,우수,91.59,91.59
210,2023-03-10 17:00:00,안동댐하류,5.5,7.4,168.0,3.6,2.3,1.575,0.008,5.2,우수,91.15,91.15
211,2023-03-10 18:00:00,안동댐하류,5.4,7.4,168.0,1.8,2.3,1.551,0.008,5.4,우수,89.75,89.75
212,2023-03-10 19:00:00,안동댐하류,5.4,7.4,168.0,,2.3,1.6269999999999998,0.008,5.3,우수,89.74,89.74
213,2023-03-10 20:00:00,안동댐하류,5.4,7.4,168.0,,2.3,1.713,0.008,5.5,우수,89.72,89.72
214,2023-03-10 21:00:00,안동댐하류,5.4,7.4,168.0,,2.3,1.77,0.007,5.5,우수,89.71,89.71
215,2023-03-10 22:00:00,안동댐하류,5.4,7.4,168.0,,2.3,1.535,0.007,5.4,우수,89.7,89.7
216,2023-03-10 23:00:00,안동댐하류,5.4,7.4,168.0,,2.3,1.57,0.007,5.2,우수,89.68,89.68
217,2023-03-11 00:00:00,안동댐하류,5.5,7.4,168.0,,2.3,1.628,0.008,5.5,우수,89.71,89.71
218,2023-03-11 01:00:00,안동댐하류,5.6,7.4,168.0,,2.3,1.654,0.008,5.3,우수,89.74,89.74
